budget	genres	homepage	id	keywords	original_language	original_title	overview	popularity	production_companies	production_countries	release_date	revenue cost	runtime	spoken_languages	status	tagline	title	rating	rating_count
90000000	[{"id": 878, "name": "Science Fiction"}]		2067	[{"id": 839, "name": "mars"}, {"id": 1612, "name": "spacecraft"}, {"id": 3801, "name": "space travel"}, {"id": 9951, "name": "alien"}, {"id": 11440, "name": "long take"}, {"id": 12405, "name": "outer space"}, {"id": 14626, "name": "astronaut"}, {"id": 157444, "name": "dismemberment"}, {"id": 160515, "name": "alien contact"}, {"id": 191586, "name": "trapped in space"}]	en	Mission to Mars	When contact is lost with the crew of the first Mars expedition, a rescue mission is launched to discover their fate.	16.058284	[{"name": "Spyglass Entertainment", "id": 158}, {"name": "The Jacobson Company", "id": 3638}, {"name": "Touchstone Pictures", "id": 9195}, {"name": "Red Horizon Productions", "id": 22103}]	[{"iso_3166_1": "US", "name": "United States of America"}]	3/10/2000	60874615	114	[{"iso_639_1": "en", "name": "English"}]	Released	Let There Be Life.	Mission to Mars	5.7	369
90000000	[{"id": 16, "name": "Animation"}, {"id": 12, "name": "Adventure"}, {"id": 35, "name": "Comedy"}, {"id": 10751, "name": "Family"}]	http://www.riomovies.com/	46195	[{"id": 1161, "name": "brazil"}, {"id": 2551, "name": "pet"}, {"id": 2646, "name": "bird"}, {"id": 4344, "name": "musical"}, {"id": 7453, "name": "canary"}, {"id": 12649, "name": "samba"}, {"id": 18165, "name": "animal"}, {"id": 179431, "name": "duringcreditsstinger"}, {"id": 236475, "name": "rio 1"}, {"id": 236476, "name": "r\u00edo 1"}]	en	Rio	Captured by smugglers when he was just a hatchling, a macaw named Blu never learned to fly and lives a happily domesticated life in Minnesota with his human friend, Linda. Blu is thought to be the last of his kind, but when word comes that Jewel, a lone female, lives in Rio de Janeiro, Blu and Linda go to meet her. Animal smugglers kidnap Blu and Jewel, but the pair soon escape and begin a perilous adventure back to freedom -- and Linda.	46.200042	[{"name": "Blue Sky Studios", "id": 9383}, {"name": "Twentieth Century Fox Animation", "id": 11749}]	[{"iso_3166_1": "US", "name": "United States of America"}]	4/3/2011	484635760	96	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "pt", "name": "Portugu\u00eas"}]	Released	1 out of every 8 Americans is afraid of flying. Most of them don't have feathers.	Rio	6.5	2166
100000000	[{"id": 35, "name": "Comedy"}, {"id": 878, "name": "Science Fiction"}]		2277	[{"id": 803, "name": "android"}, {"id": 3249, "name": "hologram"}, {"id": 6089, "name": "freedom"}, {"id": 9685, "name": "futuristic"}, {"id": 14544, "name": "robot"}]	en	Bicentennial Man	Richard Martin buys a gift, a new NDR-114 robot. The product is named Andrew by the youngest of the family's children. "Bicentennial Man" follows the life and times of Andrew, a robot purchased as a household appliance programmed to perform menial tasks. As Andrew begins to experience emotions and creative thought, the Martin family soon discovers they don't have an ordinary robot.	24.939295	[{"name": "Laurence Mark Productions", "id": 415}, {"name": "1492 Pictures", "id": 436}, {"name": "Columbia Pictures Corporation", "id": 441}, {"name": "Touchstone Pictures", "id": 9195}, {"name": "Radiant Productions", "id": 18990}]	[{"iso_3166_1": "DE", "name": "Germany"}, {"iso_3166_1": "US", "name": "United States of America"}]	12/17/1999	93700000	131	[{"iso_639_1": "en", "name": "English"}]	Released	One robot's 200 year journey to become an ordinary man.	Bicentennial Man	6.9	963
90000000	[{"id": 878, "name": "Science Fiction"}, {"id": 28, "name": "Action"}, {"id": 18, "name": "Drama"}, {"id": 53, "name": "Thriller"}]		10357	[{"id": 1552, "name": "subway"}, {"id": 2859, "name": "lava"}, {"id": 3347, "name": "volcano"}, {"id": 7051, "name": "volcanologist"}, {"id": 12670, "name": "los angeles"}]	en	Volcano	An earthquake shatters a peaceful Los Angeles morning and opens a fissure deep into the earth, causing lava to start bubbling up. As a volcano begins forming in the La Brea Tar Pits, the director of the city's emergency management service, Mike Roark, working with geologist Amy Barnes, must then use every resource in the city to try and stop the volcano from consuming Los Angeles.	19.836124	[{"name": "Twentieth Century Fox Film Corporation", "id": 306}]	[{"iso_3166_1": "US", "name": "United States of America"}]	4/25/1997	0	104	[{"iso_639_1": "de", "name": "Deutsch"}, {"iso_639_1": "es", "name": "Espa\u00f1ol"}, {"iso_639_1": "en", "name": "English"}]	Released	The coast is toast	Volcano	5.2	376
90000000	[{"id": 80, "name": "Crime"}, {"id": 53, "name": "Thriller"}, {"id": 18, "name": "Drama"}]		4477	[{"id": 242, "name": "new york"}, {"id": 949, "name": "terrorist"}, {"id": 2142, "name": "anonymity"}, {"id": 7005, "name": "northern ireland"}]	en	The Devil's Own	Frankie McGuire, one of the IRA's deadliest assassins, draws an American family into the crossfire of terrorism. But when he is sent to the U.S. to buy weapons, Frankie is housed with the family of Tom O'Meara, a New York cop who knows nothing about Frankie's real identity. Their surprising friendship, and Tom's growing suspicions, forces Frankie to choose between the promise of peace or a lifetime of murder.	15.350451	[{"name": "Columbia Pictures", "id": 5}]	[{"iso_3166_1": "US", "name": "United States of America"}]	3/12/1997	140807547	107	[{"iso_639_1": "en", "name": "English"}]	Released	They come from different worlds. They fight for different causes. Now, two men from opposite sides of the law are about to go to war.	The Devil's Own	5.9	290
100000000	[{"id": 18, "name": "Drama"}, {"id": 36, "name": "History"}, {"id": 53, "name": "Thriller"}]		8665	[{"id": 339, "name": "submarine"}, {"id": 2111, "name": "soviet union"}, {"id": 4607, "name": "core melt"}, {"id": 6790, "name": "north atlantic"}, {"id": 155652, "name": "nuclear"}, {"id": 187056, "name": "woman director"}]	en	K-19: The Widowmaker	When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster.	15.625949	[{"name": "Paramount Pictures", "id": 4}, {"name": "Intermedia Films", "id": 763}, {"name": "National Geographic Society", "id": 2471}, {"name": "New Regency Pictures", "id": 10104}, {"name": "Palomar Pictures (II)", "id": 11371}, {"name": "First Light Production", "id": 20344}]	[{"iso_3166_1": "CA", "name": "Canada"}, {"iso_3166_1": "DE", "name": "Germany"}, {"iso_3166_1": "GB", "name": "United Kingdom"}, {"iso_3166_1": "US", "name": "United States of America"}]	7/19/2002	35168966	138	[{"iso_639_1": "en", "name": "English"}]	Released	Fate has found its hero.	K-19: The Widowmaker	6.1	264
20000000	[{"id": 12, "name": "Adventure"}, {"id": 14, "name": "Fantasy"}, {"id": 28, "name": "Action"}]		9387	[{"id": 1394, "name": "gladiator"}, {"id": 1522, "name": "repayment"}, {"id": 4798, "name": "despot"}, {"id": 14665, "name": "barbarian"}, {"id": 234213, "name": "sword and sorcery"}]	en	Conan the Barbarian	A film adaptation of the classic sword and sorcery hero, Conan the Barbarian. A horde of rampaging warriors massacre the parents of young Conan and enslave the young child for years on The Wheel of Pain. As the sole survivor of the childhood massacre, Conan is released from slavery and taught the ancient arts of fighting. Transforming himself into a killing machine, Conan travels into the wilderness to seek vengeance on Thulsa Doom, the man responsible for killing his family. In the wilderness, Conan takes up with the thieves Valeria and Subotai. The group comes upon King Osric, who wants the trio of warriors to help rescue his daughter who has joined Doom in the hills.	31.802807	[{"name": "Universal Pictures", "id": 33}, {"name": "Dino De Laurentiis Company", "id": 10308}]	[{"iso_3166_1": "US", "name": "United States of America"}]	4/2/1982	79114085	129	[{"iso_639_1": "en", "name": "English"}]	Released	Thief. Warrior. Gladiator. King.	Conan the Barbarian	6.6	650
88000000	[{"id": 10749, "name": "Romance"}, {"id": 18, "name": "Drama"}, {"id": 36, "name": "History"}]	http://www.cinderellamanmovie.com/index.php	921	[{"id": 396, "name": "transporter"}, {"id": 1199, "name": "netherlands"}, {"id": 1477, "name": "world cup"}, {"id": 1952, "name": "socially deprived family"}, {"id": 2783, "name": "family's daily life"}, {"id": 2792, "name": "boxer"}, {"id": 4487, "name": "boxing match"}, {"id": 4610, "name": "comeback"}, {"id": 4613, "name": "training"}, {"id": 4614, "name": "heavy weight"}, {"id": 4615, "name": "folk hero"}, {"id": 5565, "name": "biography"}, {"id": 5600, "name": "daughter"}, {"id": 6066, "name": "defeat"}, {"id": 6075, "name": "sport"}]	en	Cinderella Man	The true story of boxer, Jim Braddock who, in the 1920â€™s after his retirement, has a surprise comeback in order to get him and his family out of a socially poor state.	24.100863	[{"name": "Miramax Films", "id": 14}, {"name": "Imagine Entertainment", "id": 23}, {"name": "Universal Pictures", "id": 33}, {"name": "Parkway Pictures (I)", "id": 631}, {"name": "Touchstone Pictures", "id": 9195}]	[{"iso_3166_1": "US", "name": "United States of America"}]	6/2/2005	108539911	144	[{"iso_639_1": "en", "name": "English"}]	Released	One man's extraordinary fight to save the family he loved.	Cinderella Man	7.3	616
90000000	[{"id": 14, "name": "Fantasy"}, {"id": 28, "name": "Action"}, {"id": 10751, "name": "Family"}]	http://www.nutcrackerin3d.com/	49852	[]	en	The Nutcracker: The Untold Story	Set in 1920's Vienna, this a tale of a little girl, whose godfather gives her a special doll one Christmas Eve.	3.593349	[{"name": "Vnesheconombank", "id": 24013}, {"name": "Nutcracker Holdings", "id": 24014}, {"name": "HCC Media Group", "id": 24015}, {"name": "Russian Roulette Ltd.", "id": 24016}]	[{"iso_3166_1": "GB", "name": "United Kingdom"}, {"iso_3166_1": "HU", "name": "Hungary"}]	11/24/2010	16178959	110	[{"iso_639_1": "da", "name": "Dansk"}, {"iso_639_1": "en", "name": "English"}]	Released		The Nutcracker: The Untold Story	5.4	50
87000000	[{"id": 18, "name": "Drama"}, {"id": 36, "name": "History"}]	http://www.seabiscuitmovie.com/	4464	[{"id": 643, "name": "horse race"}, {"id": 2355, "name": "american dream"}, {"id": 3525, "name": "racehorse"}, {"id": 5571, "name": "great depression"}]	en	Seabiscuit	True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.	14.824166	[{"name": "Universal Pictures", "id": 33}, {"name": "Spyglass Entertainment", "id": 158}, {"name": "The Kennedy/Marshall Company", "id": 862}, {"name": "DreamWorks Pictures", "id": 7293}, {"name": "Touchstone Pictures", "id": 9195}]	[{"iso_3166_1": "US", "name": "United States of America"}]	7/22/2003	148336445	141	[{"iso_639_1": "en", "name": "English"}]	Released	The hopes of a nation rode on a long shot.	Seabiscuit	6.7	216
92000000	[{"id": 28, "name": "Action"}, {"id": 12, "name": "Adventure"}, {"id": 18, "name": "Drama"}]		664	[{"id": 1157, "name": "wife husband relationship"}, {"id": 2213, "name": "tornado"}, {"id": 2214, "name": "twister"}, {"id": 2493, "name": "oklahoma"}, {"id": 3337, "name": "metereologist"}, {"id": 3338, "name": "invention"}, {"id": 3693, "name": "climate"}, {"id": 3875, "name": "barn"}, {"id": 5096, "name": "natural disaster"}, {"id": 5543, "name": "cow"}, {"id": 9276, "name": "truck"}, {"id": 10617, "name": "disaster"}, {"id": 12335, "name": "aunt niece relationship"}, {"id": 12336, "name": "storm chaser"}, {"id": 15160, "name": "divorce"}]	en	Twister	TV weatherman Bill Harding is trying to get his tornado-hunter wife, Jo, to sign divorce papers so he can marry his girlfriend Melissa. But Mother Nature, in the form of a series of intense storms sweeping across Oklahoma, has other plans. Soon the three have joined the team of stormchasers as they attempt to insert a revolutionary measuring device into the very heart of several extremely violent tornados.	32.079995	[{"name": "Universal Pictures", "id": 33}, {"name": "Amblin Entertainment", "id": 56}, {"name": "Warner Bros.", "id": 6194}, {"name": "Constant c Productions", "id": 23370}]	[{"iso_3166_1": "US", "name": "United States of America"}]	5/10/1996	494471524	113	[{"iso_639_1": "en", "name": "English"}]	Released	The Dark Side of Nature.	Twister	6.1	950
90000000	[{"id": 12, "name": "Adventure"}, {"id": 18, "name": "Drama"}]		8358	[{"id": 911, "name": "exotic island"}, {"id": 1252, "name": "suicide attempt"}, {"id": 5605, "name": "volleyball"}, {"id": 9957, "name": "loneliness"}, {"id": 12617, "name": "airplane crash"}, {"id": 155746, "name": "deserted island"}, {"id": 157524, "name": "tropical island"}, {"id": 170319, "name": "survival skills"}]	en	Cast Away	Chuck, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia ditches at sea during a terrible storm. He's the only survivor, and he washes up on a tiny island with nothing but some flotsam and jetsam from the aircraft's cargo.	57.739713	[{"name": "DreamWorks SKG", "id": 27}, {"name": "Twentieth Century Fox Film Corporation", "id": 306}, {"name": "Playtone", "id": 4171}, {"name": "ImageMovers", "id": 11395}]	[{"iso_3166_1": "US", "name": "United States of America"}]	12/22/2000	429632142	143	[{"iso_639_1": "ru", "name": "P\u0443\u0441\u0441\u043a\u0438\u0439"}, {"iso_639_1": "en", "name": "English"}]	Released	At the edge of the world, his journey begins.	Cast Away	7.5	3218
100000000	[{"id": 16, "name": "Animation"}, {"id": 35, "name": "Comedy"}]	http://www.warnerbros.com/happy-feet	9836	[{"id": 270, "name": "ocean"}, {"id": 1357, "name": "fish"}, {"id": 2172, "name": "zoo"}, {"id": 3028, "name": "penguin"}, {"id": 4345, "name": "tap dancing"}, {"id": 9673, "name": "love"}, {"id": 9986, "name": "crush"}, {"id": 10794, "name": "snow"}, {"id": 11500, "name": "anthropomorphism"}, {"id": 12990, "name": "singing"}, {"id": 14728, "name": "antarctica"}, {"id": 18035, "name": "family"}, {"id": 179431, "name": "duringcreditsstinger"}]	en	Happy Feet	Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!	37.272385	[{"name": "Kennedy Miller Productions", "id": 2537}, {"name": "Animal Logic", "id": 8089}]	[{"iso_3166_1": "AU", "name": "Australia"}]	11/16/2006	384335608	108	[{"iso_639_1": "en", "name": "English"}]	Released	WARNING: May Cause Toe-Tapping.	Happy Feet	5.9	1410
