budget	genres	homepage	id	keywords	original_language	original_title	overview	popularity	production_companies	production_countries	release_date	revenue cost	runtime	spoken_languages	status	tagline	title	rating	rating_count
70000000	[{"id": 878, "name": "Science Fiction"}, {"id": 16, "name": "Animation"}, {"id": 10751, "name": "Family"}, {"id": 35, "name": "Comedy"}, {"id": 12, "name": "Adventure"}]	http://www.sonypictures.com/movies/planet51/	16866	[{"id": 3243, "name": "flying saucer"}, {"id": 4862, "name": "alien life-form"}, {"id": 9831, "name": "spaceship"}, {"id": 9951, "name": "alien"}, {"id": 10158, "name": "alien planet"}, {"id": 13194, "name": "planet"}, {"id": 179431, "name": "duringcreditsstinger"}]	en	Planet 51	When Earth astronaut Capt. Chuck Baker arrives on Planet 51 -- a world reminiscent of American suburbia circa 1950 -- he tries to avoid capture, recover his spaceship and make it home safely, all with the help of an empathetic little green being.	23.661071	[{"name": "TriStar Pictures", "id": 559}, {"name": "Ilion Animation Studios", "id": 5653}, {"name": "Hand Made Films", "id": 12297}]	[{"iso_3166_1": "ES", "name": "Spain"}, {"iso_3166_1": "GB", "name": "United Kingdom"}, {"iso_3166_1": "US", "name": "United States of America"}]	11/19/2009	104945765	91	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "es", "name": "Espa\u00f1ol"}]	Released	Something strange is coming to their planet...Us!	Planet 51	5.6	556
60000000	[{"id": 878, "name": "Science Fiction"}, {"id": 28, "name": "Action"}, {"id": 12, "name": "Adventure"}, {"id": 53, "name": "Thriller"}]		201	[{"id": 402, "name": "clone"}, {"id": 441, "name": "assassination"}, {"id": 502, "name": "ambush"}, {"id": 503, "name": "federation"}, {"id": 505, "name": "starfleet"}, {"id": 671, "name": "enterprise-e"}, {"id": 768, "name": "romulus"}, {"id": 803, "name": "android"}, {"id": 1399, "name": "senate"}, {"id": 1430, "name": "self sacrifice"}, {"id": 1475, "name": "telepathy"}, {"id": 6110, "name": "weapon"}, {"id": 12388, "name": "romulans"}, {"id": 161176, "name": "space opera"}]	en	Star Trek: Nemesis	En route to the honeymoon of William Riker to Deanna Troi on her home planet of Betazed, Captain Jean-Luc Picard and the crew of the U.S.S. Enterprise receives word from Starfleet that a coup has resulted in the installation of a new Romulan political leader, Shinzon, who claims to seek peace with the human-backed United Federation of Planets. Once in enemy territory, the captain and his crew make a startling discovery: Shinzon is human, a slave from the Romulan sister planet of Remus, and has a secret, shocking relationship to Picard himself.	21.605533	[{"name": "Paramount Pictures", "id": 4}]	[{"iso_3166_1": "US", "name": "United States of America"}]	12/13/2002	67312826	117	[{"iso_639_1": "en", "name": "English"}]	Released	A generation's final journey... begins.	Star Trek: Nemesis	6.1	479
60000000	[{"id": 80, "name": "Crime"}, {"id": 35, "name": "Comedy"}, {"id": 10749, "name": "Romance"}]		11775	[{"id": 387, "name": "california"}, {"id": 782, "name": "assassin"}, {"id": 1326, "name": "infidelity"}, {"id": 2699, "name": "fetish"}, {"id": 2708, "name": "hitman"}, {"id": 5728, "name": "tycoon"}, {"id": 6148, "name": "court"}, {"id": 8201, "name": "satire"}, {"id": 10909, "name": "lawyer"}, {"id": 10911, "name": "inheritance"}, {"id": 15160, "name": "divorce"}]	en	Intolerable Cruelty	A revenge-seeking gold digger marries a womanizing Beverly Hills lawyer with the intention of making a killing in the divorce.	22.620125	[{"name": "Imagine Entertainment", "id": 23}, {"name": "Universal Pictures", "id": 33}, {"name": "Mike Zoss Productions", "id": 2092}, {"name": "Alphaville Productions", "id": 6556}]	[{"iso_3166_1": "US", "name": "United States of America"}]	9/2/2003	119940815	100	[{"iso_639_1": "fr", "name": "Fran\u00e7ais"}, {"iso_639_1": "en", "name": "English"}]	Released	They can't keep their hands off each others assets.	Intolerable Cruelty	5.8	391
0	[{"id": 18, "name": "Drama"}, {"id": 10749, "name": "Romance"}]	http://troublewiththecurve.warnerbros.com/	87825	[{"id": 515, "name": "women"}, {"id": 1480, "name": "baseball"}, {"id": 1484, "name": "pitcher"}, {"id": 1686, "name": "home run"}, {"id": 4995, "name": "aging"}, {"id": 6075, "name": "sport"}, {"id": 8732, "name": "talent-scout"}, {"id": 11333, "name": "cigar smoking"}, {"id": 186903, "name": "poor eyesight"}, {"id": 186906, "name": "boston red sox"}, {"id": 186908, "name": "draft"}, {"id": 200574, "name": "motel room"}, {"id": 229043, "name": "baseball scout"}, {"id": 229046, "name": "failing eyesight"}, {"id": 229049, "name": "blurry vision"}, {"id": 229050, "name": "blurred sight"}]	en	Trouble with the Curve	Slowed by age and failing eyesight, crack baseball scout Gus Lobel takes his grown daughter along as he checks out the final prospect of his career. Along the way, the two renew their bond, and she catches the eye of a young player-turned-scout.	18.587114	[{"name": "Malpaso Productions", "id": 171}, {"name": "Warner Bros.", "id": 6194}]	[{"iso_3166_1": "US", "name": "United States of America"}]	9/21/2012	0	111	[{"iso_639_1": "en", "name": "English"}]	Released	Whatever Life Throws at You	Trouble with the Curve	6.6	366
80000000	[{"id": 80, "name": "Crime"}, {"id": 18, "name": "Drama"}, {"id": 9648, "name": "Mystery"}, {"id": 53, "name": "Thriller"}]		12201	[{"id": 9826, "name": "murder"}, {"id": 14819, "name": "violence"}, {"id": 164881, "name": "death of daughter"}, {"id": 180668, "name": "homicide detective"}]	en	Edge of Darkness	As a seasoned homicide detective, Thomas Craven has seen the bleakest side of humanity. But nothing prepares him for the toughest investigation of his life: the search for his only daughter Emma's killer. Now, he is on a personal mission to uncover the disturbing secrets surrounding her murder, including corporate corruption, government collusion and Emma's own mysterious life.	24.657931	[{"name": "Icon Productions", "id": 152}, {"name": "BBC Films", "id": 288}, {"name": "GK Films", "id": 3281}, {"name": "Warner Bros.", "id": 6194}]	[{"iso_3166_1": "GB", "name": "United Kingdom"}, {"iso_3166_1": "US", "name": "United States of America"}]	1/29/2010	74901339	117	[{"iso_639_1": "en", "name": "English"}]	Released	Some secrets take us to the edge.	Edge of Darkness	6.2	487
60000000	[{"id": 27, "name": "Horror"}, {"id": 9648, "name": "Mystery"}, {"id": 53, "name": "Thriller"}]		11015	[{"id": 520, "name": "chicago"}, {"id": 818, "name": "based on novel"}, {"id": 1299, "name": "monster"}, {"id": 2598, "name": "museum"}, {"id": 7694, "name": "pile of dead bodies"}, {"id": 9649, "name": "god"}, {"id": 10877, "name": "dead body"}, {"id": 161276, "name": "anthropologist"}, {"id": 181246, "name": "indian tribe"}, {"id": 225947, "name": "amazon jungle"}]	en	The Relic	A researcher at Chicago's Natural History Museum returns from South America with some crates containing his findings. When the crates arrive at the museum without the owner there appears to be very little inside. However, police discover gruesome murders on the cargo ship that brought the crates to the US and then another murder in the museum itself.	12.621769	[{"name": "Paramount Pictures", "id": 4}, {"name": "Universal Pictures", "id": 33}, {"name": "Toho-Towa", "id": 657}, {"name": "Mutual Film Company", "id": 762}, {"name": "Pacific Western", "id": 1280}, {"name": "PolyGram Filmed Entertainment", "id": 1382}, {"name": "Marubeni", "id": 4650}, {"name": "Tele M\u00fcnchen Fernseh Produktionsgesellschaft (TMG)", "id": 7237}, {"name": "British Broadcasting Corporation (BBC)", "id": 15278}]	[{"iso_3166_1": "DE", "name": "Germany"}, {"iso_3166_1": "JP", "name": "Japan"}, {"iso_3166_1": "NZ", "name": "New Zealand"}, {"iso_3166_1": "GB", "name": "United Kingdom"}, {"iso_3166_1": "US", "name": "United States of America"}]	1/10/1997	33956608	110	[{"iso_639_1": "en", "name": "English"}]	Released	The Next Evolution In Terror.	The Relic	5.8	130
60000000	[{"id": 35, "name": "Comedy"}, {"id": 80, "name": "Crime"}]		9932	[{"id": 378, "name": "prison"}, {"id": 1321, "name": "gold"}, {"id": 2726, "name": "therapist"}, {"id": 13142, "name": "gangster"}]	en	Analyze That	The mafia's Paul Vitti is back in prison and will need some serious counseling when he gets out. Naturally, he returns to his analyst Dr. Ben Sobel for help and finds that Sobel needs some serious help himself as he has inherited the family practice, as well as an excess stock of stress.	21.08952	[{"name": "Village Roadshow Pictures", "id": 79}, {"name": "NPV Entertainment", "id": 172}, {"name": "Warner Bros.", "id": 6194}, {"name": "Tribeca Productions", "id": 11391}, {"name": "Baltimore Spring Creek Pictures", "id": 14719}, {"name": "Face Productions", "id": 48638}]	[{"iso_3166_1": "AU", "name": "Australia"}, {"iso_3166_1": "US", "name": "United States of America"}]	12/6/2002	55003135	96	[{"iso_639_1": "en", "name": "English"}]	Released	Back in therapy	Analyze That	5.7	380
60000000	[{"id": 28, "name": "Action"}, {"id": 80, "name": "Crime"}, {"id": 18, "name": "Drama"}, {"id": 53, "name": "Thriller"}]	http://www.righteouskill-themovie.com	13389	[{"id": 9748, "name": "revenge"}, {"id": 9826, "name": "murder"}, {"id": 11422, "name": "plot twist"}, {"id": 11719, "name": "dirty cop"}]	en	Righteous Kill	Two veteran New York City detectives work to identify the possible connection between a recent murder and a case they believe they solved years ago; is there a serial killer on the loose, and did they perhaps put the wrong person behind bars?	18.380176	[{"name": "Grosvenor Park Media Ltd.", "id": 2053}, {"name": "InVenture Entertainment", "id": 2831}, {"name": "Millennium Films", "id": 10254}, {"name": "Emmett/Furla Films", "id": 10405}, {"name": "Nu-Image Films", "id": 21543}]	[{"iso_3166_1": "US", "name": "United States of America"}]	9/11/2008	73174566	101	[{"iso_639_1": "ru", "name": "P\u0443\u0441\u0441\u043a\u0438\u0439"}, {"iso_639_1": "en", "name": "English"}, {"iso_639_1": "es", "name": "Espa\u00f1ol"}]	Released	Most people respect the badge. Everybody respects the gun.	Righteous Kill	5.9	375
60000000	[{"id": 28, "name": "Action"}, {"id": 80, "name": "Crime"}, {"id": 18, "name": "Drama"}, {"id": 53, "name": "Thriller"}]		8838	[{"id": 782, "name": "assassin"}, {"id": 1465, "name": "loss of family"}, {"id": 1646, "name": "autism"}, {"id": 1812, "name": "fbi"}, {"id": 3432, "name": "bangkok"}, {"id": 3635, "name": "national security agency (nsa)"}, {"id": 5202, "name": "boy"}, {"id": 10656, "name": "child in peril"}, {"id": 18525, "name": "fbi agent"}, {"id": 194135, "name": "autistic savant"}]	en	Mercury Rising	Renegade FBI agent Art Jeffries protects a nine-year-old autistic boy who has cracked the government's new "unbreakable" code.	18.877795	[{"name": "Imagine Entertainment", "id": 23}, {"name": "Universal Pictures", "id": 33}]	[{"iso_3166_1": "US", "name": "United States of America"}]	4/3/1998	0	111	[{"iso_639_1": "en", "name": "English"}]	Released	Someone knows too much.	Mercury Rising	6	368
60000000	[{"id": 18, "name": "Drama"}]	http://www.soloistmovie.com	17332	[{"id": 918, "name": "newspaper"}, {"id": 3536, "name": "cello"}, {"id": 4344, "name": "musical"}, {"id": 4721, "name": "violin"}, {"id": 12670, "name": "los angeles"}]	en	The Soloist	A Los Angeles journalist befriends a homeless Juilliard-trained musician, while looking for a new article for the paper.	17.299333	[{"name": "DreamWorks", "id": 7}, {"name": "Universal Pictures", "id": 33}, {"name": "StudioCanal", "id": 694}, {"name": "Participant Media", "id": 6735}, {"name": "Krasnoff Foster Productions", "id": 8299}, {"name": "Working Title Films", "id": 10163}]	[{"iso_3166_1": "US", "name": "United States of America"}]	4/24/2009	31720158	109	[{"iso_639_1": "en", "name": "English"}]	Released	Life has a mind of its own	The Soloist	6.6	234
80000000	[{"id": 14, "name": "Fantasy"}, {"id": 18, "name": "Drama"}]		4958	[{"id": 271, "name": "competition"}, {"id": 2504, "name": "world war i"}, {"id": 5571, "name": "great depression"}, {"id": 7322, "name": "caddy"}, {"id": 7323, "name": "savannah"}]	en	The Legend of Bagger Vance	World War I has left golfer Rannulph Junuh a poker-playing alcoholic, his perfect swing gone. Now, however, he needs to get it back to play in a tournament to save the financially ravaged golf course of a long-ago sweetheart. Help arrives in the form of mysterious caddy Bagger Vance.	16.848899	[{"name": "DreamWorks SKG", "id": 27}, {"name": "Twentieth Century Fox Film Corporation", "id": 306}, {"name": "Wildwood Enterprises", "id": 316}, {"name": "Epsilon Motion Pictures", "id": 1171}, {"name": "Allied Filmmakers", "id": 1755}]	[{"iso_3166_1": "US", "name": "United States of America"}]	11/2/2000	39459427	126	[{"iso_639_1": "en", "name": "English"}]	Released	It Was Just A Moment Ago.	The Legend of Bagger Vance	6.3	251
60000000	[{"id": 18, "name": "Drama"}, {"id": 10402, "name": "Music"}]		786	[{"id": 922, "name": "hotel room"}, {"id": 1768, "name": "san diego"}, {"id": 1803, "name": "drug addiction"}, {"id": 2080, "name": "stewardess"}, {"id": 2635, "name": "overdose"}, {"id": 4044, "name": "groupie"}, {"id": 4045, "name": "music journalist"}, {"id": 4047, "name": "black sabbath"}, {"id": 5288, "name": "rock"}, {"id": 6029, "name": "concert"}, {"id": 8181, "name": "swimming pool"}, {"id": 9672, "name": "based on true story"}, {"id": 10505, "name": "promiscuity"}, {"id": 10683, "name": "coming of age"}, {"id": 15291, "name": "on the road"}, {"id": 157722, "name": "domineering mother"}, {"id": 163976, "name": "reconciliation"}, {"id": 165402, "name": "semi autobiographical"}, {"id": 170333, "name": "innocence lost"}, {"id": 178650, "name": "bus trip"}, {"id": 180413, "name": "aspiring writer"}]	en	Almost Famous	Almost Famous is an autobiographical inspired film about a 15-year-old who is hired by Rolling Stone magazine to follow and interview a rock band during their tour. A film about growing up, first love, disappointment, and the life of a rock star.	21.547446	[{"name": "Columbia Pictures", "id": 5}, {"name": "Vinyl Films", "id": 485}, {"name": "DreamWorks Pictures", "id": 7293}]	[{"iso_3166_1": "US", "name": "United States of America"}]	9/15/2000	47383689	122	[{"iso_639_1": "en", "name": "English"}]	Released	Experience it. Enjoy it. Just don't fall for it.	Almost Famous	7.4	797
0	[{"id": 16, "name": "Animation"}, {"id": 35, "name": "Comedy"}, {"id": 10751, "name": "Family"}]		9513	[{"id": 212, "name": "london england"}, {"id": 977, "name": "cat"}, {"id": 2281, "name": "mistake in person"}, {"id": 2613, "name": "luxury"}, {"id": 4391, "name": "wretch"}, {"id": 177998, "name": "nobility"}, {"id": 195032, "name": "garfield"}]	en	Garfield: A Tail of Two Kitties	Garfield is back and this time Garfield and his canine sidekick Odie follows their owner, Jon Arbuckle, to England, the U.K. may never recover, as Garfield is mistaken for a look-alike, regal cat who has inherited a castle.	16.930969	[{"name": "Twentieth Century Fox Film Corporation", "id": 306}, {"name": "Dune Entertainment", "id": 444}, {"name": "Davis Entertainment", "id": 1302}]	[{"iso_3166_1": "GB", "name": "United Kingdom"}, {"iso_3166_1": "US", "name": "United States of America"}]	6/15/2006	141702264	78	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "pt", "name": "Portugu\u00eas"}]	Released	The Ego has landed.	Garfield: A Tail of Two Kitties	5.1	464
60000000	[{"id": 28, "name": "Action"}, {"id": 12, "name": "Adventure"}, {"id": 80, "name": "Crime"}, {"id": 18, "name": "Drama"}, {"id": 9648, "name": "Mystery"}, {"id": 53, "name": "Thriller"}]	http://www.sonypictures.com/movies/xxxstateoftheunion/	11679	[{"id": 521, "name": "washington d.c."}, {"id": 720, "name": "helicopter"}, {"id": 840, "name": "usa president"}, {"id": 1402, "name": "general"}, {"id": 6285, "name": "coup d'etat"}, {"id": 9358, "name": "military prison"}, {"id": 9610, "name": "coup"}, {"id": 33705, "name": "agent"}, {"id": 160992, "name": "insurgent"}, {"id": 181549, "name": "secretary of defense"}, {"id": 227206, "name": "potus"}]	en	xXx: State of the Union	Ice Cube stars as Darius Stone, a thrill-seeking troublemaker whose criminal record and extreme sports obsession make him the perfect candidate to be the newest XXX agent. He must save the U.S. government from a deadly conspiracy led by five-star general and Secretary of Defense George Deckert (played by Willem Dafoe).	36.689223	[{"name": "Original Film", "id": 333}, {"name": "Columbia Pictures Corporation", "id": 441}, {"name": "Revolution Studios", "id": 497}]	[{"iso_3166_1": "US", "name": "United States of America"}]	4/27/2005	71073932	101	[{"iso_639_1": "en", "name": "English"}]	Released	Prepare for the next level	xXx: State of the Union	4.7	549
