adult	belongs_to_collection	budget	genres	homepage	id	imdb_id	original_language	original_title	overview	popularity	poster_path	production_companies	production_countries	release_date	revenue	runtime	spoken_languages	status	tagline	title	video	vote_average	vote_count
FALSE		0	[{'id': 10402, 'name': 'Music'}]		91950	tt1550481	es	Flamenco Flamenco	A look at the history and traditions of flamenco music and dance.	0.428917	/cl8gwRRGxStaKJPpaPGC1Of0Voe.jpg	[]	[]	11/19/2010	0	97	[{'iso_639_1': 'es', 'name': 'EspaÃ±ol'}]	Released		Flamenco Flamenco	FALSE	6.6	4
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]		169782	tt2293276	ru	The Making of a Lady	1901:- Poor but intelligent Emily Fox Seton accepts a marriage proposal from the older Lord James Walderhurst,a widower pushed into providing an heir by his haughty aunt Maria,	0.675532	/uRnFF9FT0CPeRHlnVEkiFMb1Pes.jpg	[]	[]	12/19/2012	0	95	[{'iso_639_1': 'en', 'name': 'English'}]	Released		The Making of a Lady	FALSE	5	5
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]		98927	tt0088714	fr	L'amour braque	After a successful bank robbery, Micky hopes to take back his girlfriend Mary who has been taken from him. On the way to Paris he meets Leon, a neurotic dreamer whom he considers an idiot. Leon can hardly understand what Micky is up to but he follows him everywhere and soon falls in love with Mary.	0.58424	/pTYrWi6XEF4zN4Rvt3ze0hGBq4G.jpg	[{'name': 'Sara Films', 'id': 876}]	[{'iso_3166_1': 'FR', 'name': 'France'}]	2/27/1985	0	101	[{'iso_639_1': 'fr', 'name': 'FranÃ§ais'}]	Released		Mad Love	FALSE	7	7
FALSE	{'id': 446792, 'name': 'The Bremen Town Musicians (Collection)', 'poster_path': None, 'backdrop_path': None}	0	[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]	http://www.souzmult.com/index.php?option=com_wrapper&Itemid=119	33108	tt0211281	en	Ð‘Ñ€ÐµÐ¼ÐµÐ½ÑÐºÐ¸Ðµ Ð¼ÑƒÐ·Ñ‹ÐºÐ°Ð½Ñ‚Ñ‹	A musical film about the adventures of the wandering musicians from Bremen such as Troubadour, Donkey, Dog, Cat and Rooster. In one of the towns Troubadour falls in love with a Princess and makes up a plan how to get the King's confidence.	2.02395	/7nXW3xZqaAdBYi3sL2N2gBQWAT6.jpg	[{'name': 'Soyuzmultfilm', 'id': 14599}]	[{'iso_3166_1': 'RU', 'name': 'Russia'}]	6/6/1969	0	20	[{'iso_639_1': 'ru', 'name': 'PÑƒÑÑÐºÐ¸Ð¹'}]	Released		The Bremen Town Musicians	FALSE	6.2	15
FALSE		0	[{'id': 53, 'name': 'Thriller'}]		353433	tt4083572	en	Urge	A group of friends on holiday on an island experiment a new designer drug that makes them lose their ability to control their urges.	6.094066	/4uoWCF0AR0FCDaHhipezdHuLrPI.jpg	[{'name': 'Sculptor Media', 'id': 80292}, {'name': 'Blackmrkt', 'id': 80293}, {'name': 'Green-Light International', 'id': 80294}, {'name': 'WeatherVarie Productions', 'id': 80295}, {'name': 'Europictures', 'id': 80296}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	2/14/2016	0	89	[{'iso_639_1': 'en', 'name': 'English'}]	Released	Every high has its price	Urge	FALSE	4.5	44
FALSE		0	[{'id': 99, 'name': 'Documentary'}]		192040	tt0795176	en	Planet Earth	A documentary miniseries described by its makers as "the definitive look at the diversity of our planet". Each 50 minute episode features a global overview of a different biome or habitat on Earth (Polar, Mountain, Cave, Desert, Plains, Fresh Water, Seas, Ocean, Forest), followed by a ten-minute featurette which takes a behind-the-scenes look at the challenges of filming the episode.	4.501137	/zX2tjZXInTpKqFWI8Tf9LYeCg97.jpg	[{'name': 'BBC', 'id': 5996}, {'name': 'Discovery Channel', 'id': 6790}, {'name': 'NHK', 'id': 15505}]	[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'JP', 'name': 'Japan'}]	12/10/2006	0	550	[{'iso_639_1': 'en', 'name': 'English'}]	Released	planet earth as you've never seen it before	Planet Earth	FALSE	8.8	176
FALSE		0	[{'id': 99, 'name': 'Documentary'}]	http://www.bbc.co.uk/programmes/b00lbpcy	220903	tt1533395	en	Life	David Attenborough's legendary BBC crew explains and shows wildlife all over planet earth in this 10-episode miniseries. The first is an overview the challenges facing life, the others are dedicated to hunting, the deep sea and various major evolutionary groups of creatures: plants, primates and other large sections of other vertebrates and invertebrates.	3.267728	/uXi7XSMwM5jP7HjcfclfCahhzuT.jpg	[{'name': 'British Broadcasting Corporation (BBC)', 'id': 3324}]	[]	12/14/2009	0	500	[{'iso_639_1': 'en', 'name': 'English'}]	Released	From the Makers of Planet Earth	Life	FALSE	8.5	65
FALSE		0	[{'id': 99, 'name': 'Documentary'}]	http://www.bbc.co.uk/programmes/p01r52gr	384130	tt3723820	en	Monkey Planet	We humans are part of an extraordinary family, with hundreds of bizarre and colourful relatives all over the world. Monkey Planet explores the ingenious survival tactics and amazing physical adaptations of our primate family, including strange lemurs, acrobatic monkeys, and enigmatic apes. Spanning the globe, we uncover the secrets of an array of fascinating, flexible primate minds	0.014965	/4iv7UTRwxmjkTW5oTTRVsZxHYux.jpg	[{'name': 'BBC', 'id': 5996}, {'name': 'Animal Planet', 'id': 63105}]	[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]	4/2/2014	0	180	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Monkey Planet	FALSE	0	0
FALSE		0	[{'id': 35, 'name': 'Comedy'}]	http://www.dylanmoran.com/	370260	tt5377658	en	Dylan Moran: Off The Hook	Dylan Moran star of Black Books, Shaun of the Dead and Calvary is back with his new stand up show. Expect a master class in comedy when Dylan Moran takes his new show Off The Hook out on the road in 2015.  Moran who has been referred to as The Oscar Wilde of comedy, has recently been sharpening his deceptively rambling stand-up in unusual places including Kiev, Moscow and Kazakhstan--making him the first western comic to perform in St Petersburg. He has spent much of the last year touring the US whilst working on a TV pilot for ABC and an appearance on Letterman.  This new show, Off The Hook, his first UK tour for three years, promises to deliver more of Moranâ€™s unique take on love, politics, misery and the everyday absurdities of life all delivered with poetical panache. For any lover of comedy this is the must see show of 2015	0.126416	/q7SjdqHZQ3qQxWC7l7ttSfGufij.jpg	[{'name': 'Universal Studios', 'id': 13}]	[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]	11/30/2015	0	75	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Dylan Moran: Off The Hook	FALSE	7	1
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]		280004	tt0068662	en	The Great Waltz	A musical based on the life and music of Johnann Strauss, Jr.	0.421882	/3j9VHhcnDFC0ARb8yETy87vCOiZ.jpg	[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	11/11/1972	0	135	[{'iso_639_1': 'en', 'name': 'English'}]	Released	The joyful, songful, wonderful story of the life of Johann Strauss!	The Great Waltz	FALSE	0	0
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10770, 'name': 'TV Movie'}]	http://www.hbo.com/movies/all-the-way	347123	tt3791216	en	All the Way	Lyndon B. Johnson's amazing 11-month journey from taking office after JFK's assassination, through the fight to pass the 1964 Civil Rights Act and his own presidential campaign, culminating on the night LBJ is actually elected to the office â€“ no longer the 'accidental President.'	7.631206	/eeIYbMTdvDttB1trnPBbRo8jDPx.jpg	[{'name': 'Amblin Entertainment', 'id': 56}, {'name': 'HBO Films', 'id': 7429}, {'name': 'Moon Shot Entertainment', 'id': 57023}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	5/23/2016	0	132	[{'iso_639_1': 'en', 'name': 'English'}]	Released	Politics is war.	All the Way	FALSE	6.6	90
FALSE		0	[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]	http://www.artsploitationfilms.com/toad-road/	121572	tt2076372	en	Toad Road	A disturbing portrait of contemporary youth culture where the lines between reality and fiction are blurred with often frightening results.	0.608397	/vfCy01Rjb2CuO8lBqYcyT0NvtlO.jpg	[{'name': 'SpectreVision', 'id': 34519}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	10/25/2013	0	76	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Toad Road	FALSE	4.7	11
FALSE		0	[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]		43608	tt0048423	en	The Night Holds Terror	A group of escaped convicts holds a household prisoner as the police close in.	0.127079	/a5T5u7IhR6XKg6VI5fh2tk7FGn8.jpg	[{'name': 'Columbia Pictures Corporation', 'id': 441}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	7/13/1955	0	86	[{'iso_639_1': 'en', 'name': 'English'}]	Released	Three young, empty-eyed killers, without mercy or morals, turn a private home into a house of horror!	The Night Holds Terror	FALSE	3.2	3
FALSE		0	[{'id': 80, 'name': 'Crime'}]		29477	tt0042250	en	Highway 301	The "Tri-State" gang goes on a successful bank robbing streak causing local authorities to turn up the heat on the daring career criminals.	0.516846	/p2gG1mA3le0R09cZhKS8zxyxWyC.jpg	[{'name': 'Warner Bros.', 'id': 6194}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	12/1/1950	0	83	[{'iso_639_1': 'en', 'name': 'English'}]	Released	The whole blazing story of the Tri-State murder mob!	Highway 301	FALSE	6.6	5
FALSE		0	[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]	http://boburnham.com	400608	tt5192124	en	Bo Burnham: Make Happy	Combining his trademark wit and self-deprecating humor with original music, Bo Burnham offers up his unique twist on life in this stand-up special about  life, death, sexuality, hypocrisy, mental illness and Pringles cans.	2.127336	/zRk9wlwXNhQQ7z1gs6ozaCTl0tM.jpg	[{'name': 'Netflix', 'id': 59811}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	6/3/2016	0	60	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Bo Burnham: Make Happy	FALSE	8.4	56
FALSE		0	[{'id': 99, 'name': 'Documentary'}]		356329	tt4096620	en	Troublemakers: The Story of Land Art	The titular troublemakers are the New Yorkâ€“based Land (aka Earth) artists of the 1960s and 70s, who walked away from the reproducible and the commodifiable, migrated to the American Southwest, worked with earth and light and seemingly limitless space, and rethought the question of scale and the relationships between artist, landscape, and viewer. Director James Crump has meticulously constructed Troublemakers from interviews (with Germano Celant, Virginia Dwan, and others), photos and footage of Walter De Maria, Michael Heizer, Robert Smithson, Nancy Holt, and Charles Ross among others at work on their astonishing creations.	0.061179	/3blvrMVFbNZKyVWxKU4bowVEKLW.jpg	[]	[]	10/1/2015	0	72	[]	Released		Troublemakers: The Story of Land Art	FALSE	5	1
FALSE		3347850	[{'id': 35, 'name': 'Comedy'}]		58522	tt1680058	it	Boris - Il film	A director and his crew attempt to make the transition from the small to the big screen.	2.906503	/wN6G9XedVaBnpsO290eBl5Gvudq.jpg	[{'name': 'Rai Cinema', 'id': 2683}, {'name': 'Wildside Media', 'id': 14158}]	[{'iso_3166_1': 'IT', 'name': 'Italy'}]	4/1/2011	1248748	108	[{'iso_639_1': 'it', 'name': 'Italiano'}]	Released	Dopo "Lo Squalo" un altro gigante del cinema.	Boris - Il film	FALSE	6.8	74
FALSE	{'id': 313086, 'name': 'The Conjuring Collection', 'poster_path': '/z5VKhNSQKQyxm0co68HAkCqHnmX.jpg', 'backdrop_path': '/opwZzjx69QvbSX1zbC0sc4J4KBX.jpg'}	40000000	[{'id': 27, 'name': 'Horror'}]	http://www.warnerbros.com/conjuring-2	259693	tt3065204	en	The Conjuring 2	Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.	14.767317	/e3lBJCedHnZPfNfmBArKHZXXNC0.jpg	[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'The Safran Company', 'id': 11565}, {'name': 'Evergreen Media Group', 'id': 31375}, {'name': 'warner bross Turkey', 'id': 47502}, {'name': 'Soho VFX', 'id': 54392}, {'name': 'Atomic Monster', 'id': 76907}]	[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]	5/13/2016	320170008	134	[{'iso_639_1': 'en', 'name': 'English'}]	Released	The next true story from the case files of Ed and Lorraine Warren	The Conjuring 2	FALSE	7	2018
FALSE		0	[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]		248741	tt0021595	en	Alexander Hamilton	The founding father (George Arliss) has an extramarital affair and meets with the likes of Thomas Jefferson (Montagu Love).	0.130785	/1frXY3T8lkRtqngcSD1jPW7shUu.jpg	[{'name': 'Warner Bros.', 'id': 6194}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	9/12/1931	0	70	[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranÃ§ais'}]	Released		Alexander Hamilton	FALSE	4	1
FALSE		0	[{'id': 18, 'name': 'Drama'}]		55608	tt1252512	en	ÐŸÐ»ÐµÐ½Ð½Ñ‹Ð¹	The story of a young Chechen and his Russian captor during their civil war.	0.199632	/qCkkXaEtqGMuA4LyGcq3iA4Fs8K.jpg	[]	[{'iso_3166_1': 'RU', 'name': 'Russia'}, {'iso_3166_1': 'BG', 'name': 'Bulgaria'}]	9/11/2008	0	80	[{'iso_639_1': 'ce', 'name': ''}, {'iso_639_1': 'ru', 'name': 'PÑƒÑÑÐºÐ¸Ð¹'}]	Released		Captive	FALSE	2	2
FALSE	{'id': 96660, 'name': 'Circuitry Man Collection', 'poster_path': '/7lTy8TkzoesUpaeRdVOODezKeyc.jpg', 'backdrop_path': None}	0	[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]		30656	tt0110851	en	Circuitry Man II: Plughead Rewired	In the backdrop of Earths polluted future a female FBI agent removes Danner, a pleasure android from an asylum in order to coerce him into helping her hunt down the criminal psychopath Plughead. But Plughead who has tangled with Danner before has his own plans as he is forcing a female scientist to help him manufacture life extending longevity chips which he intends to sell to rich and powerful clients.	0.521923	/R6jzWfHBY9IiNkcjxGOLFp28Ll.jpg	[{'name': 'IRS Media', 'id': 1930}, {'name': 'Trans Atlantic Entertainment', 'id': 15343}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	4/1/1994	0	98	[{'iso_639_1': 'en', 'name': 'English'}]	Released	Plug In Again!	Circuitry Man II: Plughead Rewired	FALSE	3	4
FALSE		0	[{'id': 53, 'name': 'Thriller'}]		89587	tt0382205	de	Occhi di cristallo	While hunting a cultured, intelligent and vicious psychopath, Inspector Amaldi comes face to face with the physical and moral decay of his city as well as the ghosts of his own past.	0.887408	/g9SPDTrvDz46DOT8Qg3pRppOU9W.jpg	[{'name': 'cattleya', 'id': 10101}]	[{'iso_3166_1': 'IT', 'name': 'Italy'}]	11/26/2004	0	107	[{'iso_639_1': 'it', 'name': 'Italiano'}]	Released		Eyes of Crystal	FALSE	6	7
FALSE		0	[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]		312623	tt0029158	en	Living on Love	A man and woman, who've never met, are forced by circumstances to share the same apartment. A remake of the 1933 film "Rafter Romance".	0.005656	/kyoo9K8sY2Cr4phkXpqRKmbA4ng.jpg	[{'name': 'RKO Radio Pictures', 'id': 6}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	11/12/1937	0	61	[{'iso_639_1': 'en', 'name': 'English'}]	Released	High-spirited romance thrill with fun and laughs!	Living on Love	FALSE	0	0
FALSE		0	[{'id': 99, 'name': 'Documentary'}]		326255	tt2432918	en	Meet the Hitlers	What would it be like if your last name was Hitler? Director Matt Ogens seeks that answer by intimately portraying a diverse group of individuals with that same unfortunate name.	0.06394	/t23XWeawHkuDDzD0lYlqFyz1Cmz.jpg	[{'name': 'RYOT Films', 'id': 73068}, {'name': 'Mother + Father', 'id': 79085}]	[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]	10/17/2014	0	84	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Meet the Hitlers	FALSE	0	0
FALSE		0	[{'id': 99, 'name': 'Documentary'}]		400948	tt0326325	en	UFOs: The Best Evidence Ever Caught on Tape	Proffesional photographers and UFO video hunters capture extraordinary objects in the skies around the world	0.002911	/eMVLGo5GOft4nsUvGQWixd6syWS.jpg	[]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	7/28/1997	0	45	[{'iso_639_1': 'en', 'name': 'English'}]	Released		UFOs: The Best Evidence Ever Caught on Tape	FALSE	0	0
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]	http://www.uep-usa.com	377823	tt4851640	zh	å¸ˆçˆ¶	Determined to pass down his art, the Final Master of Wing Chun is caught in a power struggle with malicious local officials and ultimately must choose between personal honor and his masterâ€™s dying wish.	1.495574	/tdkmtTE4WcE6tcefwii7WNe5HPv.jpg	[{'name': 'Zoki Century International Culture Media Beijing Co.', 'id': 11418}, {'name': 'Beijing Aizhi Ganchun Art', 'id': 72884}]	[{'iso_3166_1': 'CN', 'name': 'China'}]	12/10/2015	0	109	[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ko', 'name': 'í•œêµ­ì–´/ì¡°ì„ ë§'}, {'iso_639_1': 'zh', 'name': 'æ™®é€šè¯'}]	Released	Every betrayal begins with trust.	The Final Master	FALSE	6.8	15
FALSE		0	[{'id': 99, 'name': 'Documentary'}]		376261	tt5278596	en	Weiner	Documentary featuring a jaw-dropping, behind-the-scenes look at the attempted comeback of Anthony Weiner in 2013 as he mounts a campaign for New York City mayor in the wake of his sexting scandal. Featuring unfettered access to the candidate and his campaign.	2.990039	/9JL6O7srbkOPUO6o9avV9JC1VSn.jpg	[{'name': 'Motto Pictures', 'id': 10978}, {'name': 'Edgeline Films', 'id': 80862}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	5/20/2016	0	96	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Weiner	FALSE	7.7	51
FALSE		0	[{'id': 28, 'name': 'Action'}]		109088	tt0074513	zh	Fang Shih Yu yu Hu Hui Chien	The famous story of the Shaolin Temple's betrayal by the White-Browed Hermit, and the subsequent revenge by Shaolin firebrand Fang Shih-yu, is the stuff of legend. It has been filmed many times by many directors, but few are remembered as fondly as this production. The potent combination of director Chang Cheh and international idol Alexander Fu Sheng caught lightning in a lens.	1.181126	/dCOunTkqPJR8EtlR4LhMikgLVXB.jpg	[{'name': 'Shaw Brothers', 'id': 5798}, {'name': "Chang's Film Company", 'id': 8326}]	[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'TW', 'name': 'Taiwan'}]	6/18/1976	0	97	[{'iso_639_1': 'zh', 'name': 'æ™®é€šè¯'}]	Released	Four hands are better than two.	The Shaolin Avengers	FALSE	4.9	5
FALSE		0	[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}]		66756	tt0092855	en	Shaolin chuan ren	Two princes are seperated by birth. One is raised by the Prime Minister. The other is raised by three mad Shaolin Monks. They both learn kung-fu. When they are 23, they meet and combine there forces to defeat the evil 9th Prince.	0.482788	/20kHVkWMSDEUgVhoT80Ij9R4ZT6.jpg	[{'name': 'Shaw Brothers', 'id': 5798}]	[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]	1/1/1982	0	100	[]	Released		Shaolin Prince	FALSE	5.9	4
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]		205891	tt2113792	en	The Demented	Six college friends unite for a weekend getaway where they find themselves fighting for their lives after a terrorist attack turns the local residents into rage infused zombies.	2.092272	/qi0nWWwobZs5s5Bi09z9BsZ3L26.jpg	[{'name': 'Hollywood Media Bridge', 'id': 3546}, {'name': 'Zero Gravity Management', 'id': 5357}, {'name': 'ChickFlick Productions', 'id': 15312}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	7/30/2013	0	92	[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranÃ§ais'}]	Released		The Demented	FALSE	4.6	35
FALSE		0	[{'id': 18, 'name': 'Drama'}]		364902	tt4247618	en	The Dresser	One fateful night in a small English regional theatre during World War II a troupe of touring actors stage a production of Shakespeares King Lear. Bombs are falling, sirens are wailing, the curtain is up in an hour but the actor/manager Sir who is playing Lear is nowhere to be seen. His dresser Norman must scramble to keep the production alive but will Sir turn up in time and if he does will he be able to perform that night? The Dresser is a wickedly funny and deeply moving story of friendship and loyalty as Sir reflects on his lifelong accomplishments and seeks to reconcile his turbulent friendships with those in his employ before the final curtain.	4.396196	/1daa6uruaKSl8Pfnfuek4wCiQeW.jpg	[{'name': 'British Broadcasting Corporation (BBC)', 'id': 3324}, {'name': 'Playground Entertainment', 'id': 19089}]	[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]	10/31/2015	0	105	[{'iso_639_1': 'en', 'name': 'English'}]	Released		The Dresser	FALSE	6.8	19
FALSE		0	[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]		218351	tt0028931	en	The Girl Said No	Jimmie Allen, a shady bookie, is in love with Pearl Proctor, a greedy dance hall girl. He schemes to get her back after she rejects him; and along the way, he revives a failing Gilbert and Sullivan troupe.	0.468959	/uiBQydIe5HU5h4551uxXGn2o5rv.jpg	[{'name': 'Grand National Pictures', 'id': 5999}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	9/18/1937	0	76	[{'iso_639_1': 'en', 'name': 'English'}]	Released		The Girl Said No	FALSE	6	1
FALSE		0	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]		241374	tt0021042	en	The Lady of Scandal	A British man shocks his snooty, disapproving family when he becomes engaged to a famous actress.	0.055608	/16UnymEv8fnGJh1blSbHSsS3NEz.jpg	[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	5/24/1930	0	76	[{'iso_639_1': 'en', 'name': 'English'}]	Released	She was put on trial for love because her fiancÃ©'s family scented scandal.	The Lady of Scandal	FALSE	6	1
FALSE		0	[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]		134475	tt0018311	en	The Red Mill	Marion Davies stars in this 1927 silent comedy, about a servant girl who plays matchmaker for the local burgomaster's daughter while setting her own sights on a visiting Irishman. Directed by Fatty Arbuckle (using the pseudonym "William Goodrich"), the film also features Owen Moore, Louise Fazenda and Snitz Edwards.	0.635909	/oHUIZ851dyfuRWSvRtFDUViVAfy.jpg	[{'name': 'Cosmopolitan Productions', 'id': 1442}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	1/29/1927	0	74	[]	Released		The Red Mill	FALSE	5	3
FALSE		0	[{'id': 28, 'name': 'Action'}]		65192	tt0080151	en	Wu hu jiang	A pacifist village is beset by bandits in this martial arts thriller. "Savage Five" hands-down rivals the ornateness of "Kid With The Golden Arm" and the twist-heavy "Five Deadly Venoms". The always great David Chiang plays a lesser version of his Rover character from "Duel Of The Iron Fist", and Ti Lung, looking incredible here, is at his physical best. Accolades to Chen Kuan Tai and Wang Chung in great sympathetic roles, too. A kung fu classic where the actual martial arts display takes a back seat to the mesmerizing story.	0.802808	/8sJGLxn3f3Ow6fR5GxVY9XBGrSg.jpg	[{'name': 'Shaw Brothers', 'id': 5798}]	[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]	2/15/1974	0	96	[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]	Released		The Savage Five	FALSE	5.6	5
FALSE		0	[{'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]		122331	tt0018566	en	When a Man Loves	A nobleman studying for the priesthood abandons his vocation in 18th Century France when he falls in love with a beautiful, but reluctant, courtesan.	0.566853	/o6RQUKSRFxBH9Ddrc35etYjubDp.jpg	[{'name': 'Warner Bros.', 'id': 6194}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	8/21/1927	0	111	[]	Released		When a Man Loves	FALSE	0	0
FALSE		0	[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]		375356	tt0082022	fr	L'annÃ©e prochaine... si tout va bien	Isabelle and Maxime are a pair of lighthearted lovers -- that is, until Isabelle gets the itch for motherhood. When she confesses her desire for a child, Maxime panics. As a cartoonist by trade he is far from financially stable, so he outright rejects the idea of parenthood. What follows is a roller-coaster romance full of recriminations and reconciliations, until Maxime must ultimately decide whether his fear of becoming a parent is a reason to leave.	0.108121	/Nhludy9Dfkl3dFatgu8pboZqB5.jpg	[{'name': 'G.P.F.I.', 'id': 18108}, {'name': "Les Films de l'Alma", 'id': 51385}, {'name': 'SociÃ©tÃ© FranÃ§aise de CinÃ©matographie (SFC)', 'id': 54184}]	[{'iso_3166_1': 'FR', 'name': 'France'}]	8/5/1981	0	95	[{'iso_639_1': 'fr', 'name': 'FranÃ§ais'}]	Released		Next Year If All Goes Well	FALSE	6	1
FALSE	{'id': 96676, 'name': 'Never Back Down Collection', 'poster_path': '/2srb1k1nAPHk7lzpheLK8e76Clp.jpg', 'backdrop_path': '/f069jw6rYHIWfypDjzQvODuGSz8.jpg'}	0	[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]		391757	tt4790268	en	Never Back Down: No Surrender	Picking up after the events of Never Back Down 2, former MMA champion Case Walker is on the comeback trail to become champion once again.	7.152451	/dYNS4o4Q4DDLiKRAAvZ9KcrhHuy.jpg	[{'name': 'Stage 6 Films', 'id': 29097}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	6/7/2016	0	101	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Never Back Down: No Surrender	FALSE	6.8	72
FALSE		0	[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]		328429	tt2674430	en	Approaching the Unknown	Captain William Stanaforth is on a one-way solo mission to take the first steps in colonising Mars. Like all pioneers throughout history, Stanaforth will face insurmountable odds and life and death decisions as he rockets bravely through space.	4.957424	/7nh8Vgs5AtZdZg7vMOXTPyZYfvR.jpg	[{'name': '3311 Productions', 'id': 19632}, {'name': 'Loveless', 'id': 26951}, {'name': 'TideRock Films', 'id': 44396}, {'name': 'Rooftop Films', 'id': 78178}]	[{'iso_3166_1': 'US', 'name': 'United States of America'}]	6/3/2016	0	90	[{'iso_639_1': 'en', 'name': 'English'}]	Released		Approaching the Unknown	FALSE	5.1	89
