budget	genres	homepage	id	keywords	original_language	original_title	overview	popularity	production_companies	production_countries	release_date	revenue cost	runtime	spoken_languages	status	tagline	title	rating	rating_count
30000000	[{"id": 18, "name": "Drama"}, {"id": 53, "name": "Thriller"}, {"id": 9648, "name": "Mystery"}]	http://www.tinker-tailor-soldier-spy.com/	49517	[{"id": 470, "name": "spy"}, {"id": 2106, "name": "cold war"}, {"id": 5265, "name": "spying"}, {"id": 11134, "name": "espionage"}, {"id": 14617, "name": "mole"}, {"id": 14618, "name": "british spy"}]	en	Tinker Tailor Soldier Spy	Recently-retired MI6 agent, George Smiley is doing his best to adjust to a life outside the secret service until a disgraced agent reappears with information concerning a mole at the heart of the service. Smiley is drawn back into the murky field of espionage, tasked with investigating which of his trusted former colleagues has chosen to betray him and their country. Smiley narrows his search to four suspects â€“ all experienced, skilled and successful agents â€“ but past histories, rivalries and friendships make it far from easy to pinpoint the man who is eating away at the heart of the British establishment.	33.649652	[{"name": "StudioCanal", "id": 694}, {"name": "Kinowelt Filmproduktion", "id": 2051}, {"name": "Canal+", "id": 5358}, {"name": "Cin\u00e9Cin\u00e9ma", "id": 6301}, {"name": "Working Title Films", "id": 10163}, {"name": "Karla Films", "id": 23697}]	[{"iso_3166_1": "FR", "name": "France"}, {"iso_3166_1": "DE", "name": "Germany"}, {"iso_3166_1": "GB", "name": "United Kingdom"}]	9/16/2011	0	127	[{"iso_639_1": "fr", "name": "Fran\u00e7ais"}, {"iso_639_1": "en", "name": "English"}, {"iso_639_1": "ru", "name": "P\u0443\u0441\u0441\u043a\u0438\u0439"}, {"iso_639_1": "hu", "name": "Magyar"}]	Released	How do you find an enemy who is hidden right before your eyes?	Tinker Tailor Soldier Spy	6.6	840
0	[{"id": 18, "name": "Drama"}, {"id": 35, "name": "Comedy"}, {"id": 10749, "name": "Romance"}]		44857	[]	en	Molly	Molly McKay is a profoundly autistic twenty-something woman who has lived in an institution from a young age following her parents' death in a car accident. When the institution must close due budget cuts, Molly is left in the charge of her neurotypical, older brother, Buck McKay, an advertising executive and perennial bachelor. Buck allows her to undergo an experimental medical treatment, with unexpectedly drastic results.	2.636193	[{"name": "Metro-Goldwyn-Mayer (MGM)", "id": 8411}, {"name": "Absolute Entertainment (II)", "id": 67883}, {"name": "Cockamamie", "id": 67884}, {"name": "Heckerling-Caplan", "id": 67885}]	[{"iso_3166_1": "US", "name": "United States of America"}]	10/22/1999	0	102	[{"iso_639_1": "en", "name": "English"}]	Released	Innocence is bliss. See the world through her.	Molly	5.5	14
21000000	[{"id": 18, "name": "Drama"}]	http://www.thebeaver-movie.com/	50780	[{"id": 6300, "name": "puppet"}, {"id": 187056, "name": "woman director"}]	en	The Beaver	Suffering from a severe case of depression, toy company CEO Walter Black (Mel Gibson) begins using a beaver hand puppet to help him open up to his family. With his father seemingly going insane, adolescent son Porter (Anton Yelchin) pushes for his parents to get a divorce. Jodie Foster directs and co-stars as Walter's wife in this dark comedy that also features Riley Thomas Stewart and Jennifer Lawrence.	13.847872	[{"name": "Summit Entertainment", "id": 491}, {"name": "Participant Media", "id": 6735}, {"name": "Imagenation Abu Dhabi FZ", "id": 6736}, {"name": "Anonymous Content", "id": 10039}]	[{"iso_3166_1": "AE", "name": "United Arab Emirates"}, {"iso_3166_1": "US", "name": "United States of America"}]	2/11/2011	970816	91	[{"iso_639_1": "en", "name": "English"}]	Released	He's here to save Walter's life.	The Beaver	6.3	276
35000000	[{"id": 35, "name": "Comedy"}]		16363	[{"id": 1411, "name": "brothel"}, {"id": 1457, "name": "corset"}, {"id": 2901, "name": "crusader"}, {"id": 4344, "name": "musical"}, {"id": 5744, "name": "governor"}, {"id": 13424, "name": "tv reporter"}, {"id": 33613, "name": "madame"}, {"id": 155273, "name": "busty"}, {"id": 156187, "name": "cat house"}, {"id": 158375, "name": "based on stage musical"}, {"id": 163440, "name": "based on adaptation"}, {"id": 165340, "name": "based on article"}, {"id": 165347, "name": "swearing"}]	en	The Best Little Whorehouse in Texas	The town sheriff and a madame team up to stop a television evangelist from shutting down the local whorehouse, the famed "Chicken Ranch."	4.189378	[{"name": "Universal Pictures", "id": 33}, {"name": "RKO", "id": 5902}]	[{"iso_3166_1": "US", "name": "United States of America"}]	7/23/1982	69701637	114	[{"iso_639_1": "en", "name": "English"}]	Released	With Burt and Dolly this much fun just couldn't be legal!	The Best Little Whorehouse in Texas	5.9	41
15000000	[{"id": 28, "name": "Action"}, {"id": 53, "name": "Thriller"}, {"id": 878, "name": "Science Fiction"}, {"id": 27, "name": "Horror"}]		1946	[{"id": 282, "name": "video game"}, {"id": 2157, "name": "hacker"}, {"id": 3088, "name": "bodyguard"}, {"id": 3490, "name": "pop star"}, {"id": 4563, "name": "virtual reality"}, {"id": 4565, "name": "dystopia"}, {"id": 5380, "name": "virtual fight"}]	en	eXistenZ	A game designer on the run from assassins must play her latest virtual reality creation with a marketing trainee to determine if the game has been damaged.	21.928025	[{"name": "Alliance Atlantis Communications", "id": 803}, {"name": "Natural Nylon Entertainment", "id": 804}, {"name": "Serendipity Point Films", "id": 805}, {"name": "T\u00e9l\u00e9film Canada", "id": 806}, {"name": "The Harold Greenberg Fund", "id": 807}, {"name": "The Movie Network", "id": 808}, {"name": "Union G\u00e9n\u00e9rale Cin\u00e9matographique", "id": 809}, {"name": "Canadian Television Fund", "id": 20170}]	[{"iso_3166_1": "CA", "name": "Canada"}, {"iso_3166_1": "FR", "name": "France"}, {"iso_3166_1": "GB", "name": "United Kingdom"}]	4/14/1999	2856712	97	[{"iso_639_1": "en", "name": "English"}]	Released	Play it. Live it. Kill for it.	eXistenZ	6.7	475
18000000	[{"id": 12, "name": "Adventure"}, {"id": 28, "name": "Action"}]	http://www.indianajones.com	85	[{"id": 83, "name": "saving the world"}, {"id": 483, "name": "riddle"}, {"id": 485, "name": "nepal"}, {"id": 486, "name": "himalaya"}, {"id": 487, "name": "cairo"}, {"id": 488, "name": "moses"}, {"id": 1160, "name": "egypt"}, {"id": 1294, "name": "whip"}, {"id": 1454, "name": "treasure"}, {"id": 1456, "name": "medallion"}, {"id": 2650, "name": "leather jacket"}, {"id": 2652, "name": "nazis"}, {"id": 2656, "name": "hat"}, {"id": 2853, "name": "mediterranean"}, {"id": 2854, "name": "ark of the covenant"}, {"id": 2856, "name": "ten commandments"}, {"id": 6956, "name": "treasure hunt"}, {"id": 9032, "name": "excavation"}, {"id": 11105, "name": "swastika"}, {"id": 41586, "name": "archaeologist"}, {"id": 176731, "name": "indiana jones"}, {"id": 184134, "name": "archeology\u00a0"}]	en	Raiders of the Lost Ark	When Dr. Indiana Jones â€“ the tweed-suited professor who just happens to be a celebrated archaeologist â€“ is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.	68.159596	[{"name": "Lucasfilm", "id": 1}, {"name": "Paramount Pictures", "id": 4}]	[{"iso_3166_1": "US", "name": "United States of America"}]	6/12/1981	389925971	115	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "es", "name": "Espa\u00f1ol"}, {"iso_639_1": "de", "name": "Deutsch"}, {"iso_639_1": "he", "name": "\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea"}, {"iso_639_1": "ar", "name": "\u0627\u0644\u0639\u0631\u0628\u064a\u0629"}, {"iso_639_1": "ne", "name": ""}]	Released	Indiana Jones - the new hero from the creators of JAWS and STAR WARS.	Raiders of the Lost Ark	7.7	3854
18000000	[{"id": 35, "name": "Comedy"}, {"id": 10751, "name": "Family"}, {"id": 12, "name": "Adventure"}, {"id": 80, "name": "Crime"}]		772	[{"id": 65, "name": "holiday"}, {"id": 242, "name": "new york"}, {"id": 14512, "name": "new york city"}, {"id": 207317, "name": "christmas"}]	en	Home Alone 2: Lost in New York	Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit cardâ€”despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas eve.	81.487685	[{"name": "Twentieth Century Fox Film Corporation", "id": 306}, {"name": "Hughes Entertainment", "id": 477}]	[{"iso_3166_1": "US", "name": "United States of America"}]	11/19/1992	358991681	120	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "fr", "name": "Fran\u00e7ais"}]	Released	He's up past his bedtime in the city that never sleeps.	Home Alone 2: Lost in New York	6.3	2395
20000000	[{"id": 878, "name": "Science Fiction"}, {"id": 18, "name": "Drama"}]		840	[{"id": 1447, "name": "indiana"}, {"id": 1523, "name": "obsession"}, {"id": 1603, "name": "extraterrestrial technology"}, {"id": 2227, "name": "evacuation"}, {"id": 2583, "name": "blackout"}, {"id": 3243, "name": "flying saucer"}, {"id": 3268, "name": "secret base"}, {"id": 3760, "name": "light"}, {"id": 4212, "name": "contact"}, {"id": 4214, "name": "beguilement"}, {"id": 4217, "name": "exchange"}, {"id": 9738, "name": "ufo"}, {"id": 9951, "name": "alien"}, {"id": 10629, "name": "vision"}, {"id": 156091, "name": "missing person"}, {"id": 160754, "name": "mother ship"}, {"id": 187710, "name": "escapade"}, {"id": 206711, "name": "obsessive quest"}, {"id": 206811, "name": "life turned upside down"}]	en	Close Encounters of the Third Kind	After an encounter with UFOs, a line worker feels undeniably drawn to an isolated area in the wilderness where something spectacular is about to happen.	52.456505	[{"name": "Columbia Pictures Corporation", "id": 441}, {"name": "EMI Films", "id": 8263}, {"name": "Julia Phillips and Michael Phillips Productions", "id": 11458}]	[{"iso_3166_1": "US", "name": "United States of America"}]	11/16/1977	303788635	135	[{"iso_639_1": "hi", "name": "\u0939\u093f\u0928\u094d\u0926\u0940"}, {"iso_639_1": "en", "name": "English"}, {"iso_639_1": "fr", "name": "Fran\u00e7ais"}, {"iso_639_1": "es", "name": "Espa\u00f1ol"}]	Released	We are not alone.	Close Encounters of the Third Kind	7.2	1098
38000000	[{"id": 27, "name": "Horror"}, {"id": 53, "name": "Thriller"}]	http://www.pulsethemovie.net/	9682	[{"id": 236, "name": "suicide"}, {"id": 2157, "name": "hacker"}, {"id": 4959, "name": "death of a friend"}, {"id": 6614, "name": "website"}, {"id": 9714, "name": "remake"}]	en	Pulse	When their computer hacker friend accidentally channels a mysterious wireless signal, a group of co-eds rally to stop a terrifying evil from taking over the world.	9.662715	[{"name": "Dimension Films", "id": 7405}]	[{"iso_3166_1": "US", "name": "United States of America"}]	8/11/2006	29907685	90	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "pl", "name": "Polski"}]	Released	You are now infected.	Pulse	5	150
20000000	[{"id": 28, "name": "Action"}, {"id": 35, "name": "Comedy"}, {"id": 80, "name": "Crime"}]		96	[{"id": 374, "name": "smuggling of arms"}, {"id": 703, "name": "detective"}, {"id": 1567, "name": "intensive care"}, {"id": 1568, "name": "undercover"}, {"id": 3688, "name": "strip club"}, {"id": 4898, "name": "armored car"}, {"id": 5340, "name": "investigation"}, {"id": 6149, "name": "police"}, {"id": 8181, "name": "swimming pool"}, {"id": 9663, "name": "sequel"}, {"id": 10950, "name": "shootout"}, {"id": 12371, "name": "gunfight"}, {"id": 12670, "name": "los angeles"}, {"id": 14601, "name": "explosion"}, {"id": 14819, "name": "violence"}, {"id": 15483, "name": "car chase"}, {"id": 18021, "name": "detroit"}, {"id": 155544, "name": "horse track"}, {"id": 163047, "name": "beverly hills"}, {"id": 167316, "name": "buddy cop"}, {"id": 193507, "name": "oil field"}, {"id": 226427, "name": "cement truck"}, {"id": 226428, "name": "playboy mansion"}, {"id": 226429, "name": "shooting range"}]	en	Beverly Hills Cop II	Detroit cop, Axel Foley heads for the land of sunshine and palm trees to find out who shot police Captain Andrew Bogomil. Thanks to a couple of old friends, Axel's investigation uncovers a series of robberies masterminded by a heartless weapons kingpin â€“ and the chase is on.	25.28436	[{"name": "Paramount Pictures", "id": 4}, {"name": "Eddie Murphy Productions", "id": 30}, {"name": "Don Simpson/Jerry Bruckheimer Films", "id": 10288}]	[{"iso_3166_1": "US", "name": "United States of America"}]	5/18/1987	299965036	100	[{"iso_639_1": "en", "name": "English"}]	Released		Beverly Hills Cop II	6.1	613
20000000	[{"id": 35, "name": "Comedy"}]		10678	[{"id": 378, "name": "prison"}, {"id": 1594, "name": "ex-boyfriend"}, {"id": 3848, "name": "support"}, {"id": 10685, "name": "escape"}, {"id": 10909, "name": "lawyer"}]	en	Bringing Down the House	Straight-laced lawyer, Peter Sanderson (Steve Martin) meets and falls in love with online chat friend "Lawyer-Girl", Charlene Morton (Queen Latifah), only to discover she's a convicted bank robber. Charlene escapes from jail and comes looking for Peter to help clear her name.	8.351385	[{"name": "Hyde Park Films", "id": 1172}, {"name": "Touchstone Pictures", "id": 9195}]	[{"iso_3166_1": "US", "name": "United States of America"}]	3/7/2003	132675402	105	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "fr", "name": "Fran\u00e7ais"}]	Released	Everything he needed to know about life, she learned in prison.	Bringing Down the House	5.4	183
19000000	[{"id": 80, "name": "Crime"}, {"id": 18, "name": "Drama"}, {"id": 53, "name": "Thriller"}]		274	[{"id": 818, "name": "based on novel"}, {"id": 6259, "name": "psychopath"}, {"id": 8087, "name": "horror"}, {"id": 9937, "name": "suspense"}, {"id": 10714, "name": "serial killer"}, {"id": 12565, "name": "psychological thriller"}, {"id": 14895, "name": "cannibal"}, {"id": 18525, "name": "fbi agent"}, {"id": 33872, "name": "animal in cast credits"}, {"id": 208048, "name": "cannibalism"}]	en	The Silence of the Lambs	FBI trainee, Clarice Starling ventures into a maximum-security asylum to pick the diseased brain of Hannibal Lecter, a psychiatrist turned homicidal cannibal. Starling needs clues to help her capture a serial killer. but her Faustian relationship with Lecter soon leads to his escape, and now two deranged killers are on the loose.	18.174804	[{"name": "Orion Pictures", "id": 41}, {"name": "Strong Heart/Demme Production", "id": 55072}]	[{"iso_3166_1": "US", "name": "United States of America"}]	2/1/1991	272742922	119	[{"iso_639_1": "en", "name": "English"}]	Released	To enter the mind of a killer she must challenge the mind of a madman.	The Silence of the Lambs	8.1	4443
20000000	[{"id": 10402, "name": "Music"}, {"id": 35, "name": "Comedy"}]		8872	[{"id": 2571, "name": "tv show"}, {"id": 5540, "name": "heavy metal"}, {"id": 10582, "name": "television producer"}, {"id": 187056, "name": "woman director"}]	en	Wayne's World	When a sleazy TV exec offers Wayne and Garth a fat contract to tape their late-night public access show at his network, they can't believe their good fortune. But they soon discover the road from basement to big-time is a gnarly one, fraught with danger, temptation and ragin' party opportunities.	21.815122	[{"name": "Paramount Pictures", "id": 4}]	[{"iso_3166_1": "US", "name": "United States of America"}]	2/14/1992	121697323	94	[{"iso_639_1": "cn", "name": "\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71"}, {"iso_639_1": "en", "name": "English"}]	Released	You'll laugh. You'll cry. You'll hurl.	Wayne's World	6.5	728
20000000	[{"id": 35, "name": "Comedy"}, {"id": 99, "name": "Documentary"}, {"id": 28, "name": "Action"}]		16290	[{"id": 4424, "name": "pain"}, {"id": 5452, "name": "stunts"}, {"id": 5956, "name": "stuntman"}, {"id": 6241, "name": "stupidity"}, {"id": 10267, "name": "comedy"}, {"id": 179431, "name": "duringcreditsstinger"}, {"id": 209714, "name": "3d"}]	en	Jackass 3D	Jackass 3D is a 3-D film and the third movie of the Jackass series. It follows the same premise as the first two movies, as well as the TV series. It is a compilation of various pranks, stunts and skits. Before the movie begins, a brief introduction is made by Beavis and Butt-head explaining the 3D technology behind the movie. The intro features the cast lining up and then being attacked by various objects in slow-motion. The movie marks the 10th anniversary of the franchise, started in 2000.	20.99174	[{"name": "MTV Films", "id": 746}]	[{"iso_3166_1": "US", "name": "United States of America"}, {"iso_3166_1": "RO", "name": "Romania"}]	10/15/2010	117224271	94	[{"iso_639_1": "ro", "name": "Rom\u00e2n\u0103"}, {"iso_639_1": "en", "name": "English"}]	Released	Don't try this at home	Jackass 3D	6.4	428
20000000	[{"id": 27, "name": "Horror"}, {"id": 53, "name": "Thriller"}]		579	[{"id": 1919, "name": "mayor"}, {"id": 2041, "name": "island"}, {"id": 2993, "name": "police chief"}, {"id": 3180, "name": "sailing"}, {"id": 3735, "name": "boat accident"}, {"id": 3737, "name": "dying and death"}, {"id": 4210, "name": "panic"}, {"id": 5156, "name": "current"}, {"id": 5160, "name": "aggression by animal"}, {"id": 9663, "name": "sequel"}, {"id": 10084, "name": "rescue"}, {"id": 13130, "name": "teenager"}, {"id": 15097, "name": "shark"}, {"id": 15098, "name": "great white shark"}, {"id": 158297, "name": "high-tension current"}, {"id": 204009, "name": "tourism"}]	en	Jaws 2	Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.	19.636044	[{"name": "Universal Pictures", "id": 33}]	[{"iso_3166_1": "US", "name": "United States of America"}]	6/16/1978	187884007	116	[{"iso_639_1": "en", "name": "English"}]	Released	Just when you thought it was safe to go back in the water...	Jaws 2	5.9	406
