budget	genres	homepage	id	keywords	original_language	original_title	overview	popularity	production_companies	production_countries	release_date	revenue cost	runtime	spoken_languages	status	tagline	title	rating	rating_count
28000000	[{"id": 53, "name": "Thriller"}, {"id": 27, "name": "Horror"}]		10577	[{"id": 3133, "name": "vampire"}, {"id": 3633, "name": "dracula"}, {"id": 4197, "name": "bite"}, {"id": 11221, "name": "blood"}, {"id": 225470, "name": "vlad"}, {"id": 231407, "name": "fang vamp"}]	en	Dracula 2000	In the millenium version of this classic Gothic horror we find Abraham Van Helsing (Plummer), who has tangled with Count Dracula (Butler) in the past, working as an English antiques dealer. Simon (Miller) is a vampire hunter in training under his apprenticeship.	6.756771	[{"name": "Neo Art & Logic", "id": 2811}, {"name": "Dimension Films", "id": 7405}, {"name": "Wes Craven Films", "id": 65507}]	[{"iso_3166_1": "US", "name": "United States of America"}]	12/22/2000	33000337	99	[{"iso_639_1": "en", "name": "English"}]	Released	The Most Seductive Evil of All Time Has Now Been Unleashed in Ours.	Dracula 2000	4.6	148
28000000	[{"id": 10751, "name": "Family"}, {"id": 35, "name": "Comedy"}]	http://movies.disney.com/alexander-and-the-terrible-horrible-no-good-very-bad-day/	218778	[{"id": 818, "name": "based on novel"}, {"id": 3489, "name": "job interview"}, {"id": 4671, "name": "bad luck"}, {"id": 4896, "name": "wish"}, {"id": 15068, "name": "one day"}, {"id": 15101, "name": "based on children's book"}, {"id": 206741, "name": "driver's test"}]	en	Alexander and the Terrible, Horrible, No Good, Very Bad Day	Alexander's day begins with gum stuck in his hair, followed by more calamities. Though he finds little sympathy from his family and begins to wonder if bad things only happen to him, his mom, dad, brother, and sister all find themselves living through their own terrible, horrible, no good, very bad day.	22.14595	[{"name": "Walt Disney Pictures", "id": 2}, {"name": "21 Laps Entertainment", "id": 2575}, {"name": "Jim Henson Company, The", "id": 6254}]	[{"iso_3166_1": "US", "name": "United States of America"}]	10/8/2014	100654149	81	[{"iso_639_1": "en", "name": "English"}]	Released	One day can change everything.	Alexander and the Terrible, Horrible, No Good, Very Bad Day	6.1	493
28000000	[{"id": 18, "name": "Drama"}, {"id": 10749, "name": "Romance"}]	http://www.prideandprejudicemovie.net/splash.html	4348	[{"id": 1338, "name": "bachelor"}, {"id": 10350, "name": "beautiful"}, {"id": 10360, "name": "prejudice"}, {"id": 11707, "name": "suitor"}, {"id": 15060, "name": "period drama"}, {"id": 156498, "name": "georgian"}, {"id": 156501, "name": "pride"}, {"id": 160279, "name": "18th century"}, {"id": 165301, "name": "opposites attract"}]	en	Pride & Prejudice	Pride & Prejudice is a humorous story of love and life among English gentility during the Georgian era. Mr. Bennet is an English gentleman living in Hertfordshire with his overbearing wife and five daughters. If Mr. Bennet dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.	36.58383	[{"name": "Universal Pictures", "id": 33}, {"name": "StudioCanal", "id": 694}, {"name": "Scion Films", "id": 7419}, {"name": "Focus Features", "id": 10146}, {"name": "Working Title Films", "id": 10163}]	[{"iso_3166_1": "FR", "name": "France"}, {"iso_3166_1": "GB", "name": "United Kingdom"}, {"iso_3166_1": "US", "name": "United States of America"}]	9/16/2005	121147947	135	[{"iso_639_1": "en", "name": "English"}]	Released	A romance ahead of its time.	Pride & Prejudice	7.7	1358
28000000	[{"id": 878, "name": "Science Fiction"}, {"id": 18, "name": "Drama"}, {"id": 53, "name": "Thriller"}]	http://www.warnerbros.com/blade-runner	78	[{"id": 310, "name": "artificial intelligence"}, {"id": 312, "name": "man vs machine"}, {"id": 679, "name": "cyborg"}, {"id": 801, "name": "bounty hunter"}, {"id": 803, "name": "android"}, {"id": 4565, "name": "dystopia"}, {"id": 6017, "name": "genetics"}, {"id": 10718, "name": "fugitive"}, {"id": 12190, "name": "cyberpunk"}, {"id": 12670, "name": "los angeles"}, {"id": 178657, "name": "tech noir"}, {"id": 207268, "name": "neo-noir"}]	en	Blade Runner	In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.	94.056131	[{"name": "Shaw Brothers", "id": 5798}, {"name": "Warner Bros.", "id": 6194}, {"name": "The Ladd Company", "id": 7965}]	[{"iso_3166_1": "US", "name": "United States of America"}, {"iso_3166_1": "HK", "name": "Hong Kong"}, {"iso_3166_1": "GB", "name": "United Kingdom"}]	6/25/1982	33139618	117	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "de", "name": "Deutsch"}, {"iso_639_1": "cn", "name": "\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71"}, {"iso_639_1": "ja", "name": "\u65e5\u672c\u8a9e"}, {"iso_639_1": "hu", "name": "Magyar"}]	Released	Man has made his match... now it's his problem.	Blade Runner	7.9	3509
28000000	[{"id": 12, "name": "Adventure"}]		11780	[{"id": 388, "name": "scotland"}, {"id": 5565, "name": "biography"}, {"id": 160279, "name": "18th century"}, {"id": 208070, "name": "highlands"}, {"id": 220446, "name": "violent man"}]	en	Rob Roy	In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the money is stolen, Rob is forced into a Robin Hood lifestyle to defend his family and honour.	10.703456	[{"name": "United Artists", "id": 60}, {"name": "Talisman Productions", "id": 8989}]	[{"iso_3166_1": "GB", "name": "United Kingdom"}, {"iso_3166_1": "US", "name": "United States of America"}]	4/13/1995	31596911	139	[{"iso_639_1": "en", "name": "English"}]	Released	Honor made him a man. Courage made him a hero. History made him a legend.	Rob Roy	6.5	148
28000000	[{"id": 28, "name": "Action"}, {"id": 18, "name": "Drama"}, {"id": 53, "name": "Thriller"}, {"id": 80, "name": "Crime"}]		192102	[{"id": 4948, "name": "retirement"}, {"id": 41249, "name": "secret service"}, {"id": 156117, "name": "illegal drugs"}]	en	3 Days to Kill	A dangerous international spy is determined to give up his high stakes life to finally build a closer relationship with his estranged wife and daughter. But first, he must complete one last mission - even if it means juggling the two toughest assignments yet: hunting down the world's most ruthless terrorist and looking after his teenage daughter for the first time in ten years, while his wife is out of town.	41.638961	[{"name": "Wonderland Sound and Vision", "id": 4022}, {"name": "EuropaCorp", "id": 6896}, {"name": "Relativity Media", "id": 7295}, {"name": "3DTK", "id": 22947}, {"name": "Feelgood Entertainment", "id": 22948}, {"name": "Paradise/MGN", "id": 22949}]	[{"iso_3166_1": "FR", "name": "France"}, {"iso_3166_1": "US", "name": "United States of America"}]	2/14/2014	52597999	113	[{"iso_639_1": "en", "name": "English"}]	Released		3 Days to Kill	6	883
21000000	[{"id": 18, "name": "Drama"}, {"id": 80, "name": "Crime"}, {"id": 53, "name": "Thriller"}]		2001	[{"id": 242, "name": "new york"}, {"id": 494, "name": "father son relationship"}, {"id": 2334, "name": "nightclub"}, {"id": 13142, "name": "gangster"}]	en	We Own the Night	A New York nightclub manager tries to save his brother and father from Russian mafia hitmen.	14.518708	[{"name": "Columbia Pictures", "id": 5}, {"name": "Industry Entertainment", "id": 376}, {"name": "2929 Productions", "id": 846}]	[{"iso_3166_1": "US", "name": "United States of America"}]	5/25/2007	54926886	117	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "ru", "name": "P\u0443\u0441\u0441\u043a\u0438\u0439"}]	Released	Two brothers on opposite sides of the law. Beyond their differences lies loyalty.	We Own the Night	6.5	323
0	[{"id": 27, "name": "Horror"}, {"id": 53, "name": "Thriller"}]		10383	[{"id": 2337, "name": "pedophilia"}, {"id": 5600, "name": "daughter"}, {"id": 8685, "name": "anti-christ"}, {"id": 33841, "name": "incest"}]	en	Lost Souls	A small group of Catholics led by an ailing priest believe that Satan intends to become man, just as God did in the person of Jesus. The writings of a possessed mental patient lead them to Peter Kelson, a writer who studies serial killers. They think it's his body Satan will occupy. The youngest in the group, a teacher named Maya Larkin, goes to Peter to investigate further and to convince him to believe in the possibility of Evil incarnate. Other signs come to him as he and Maya them take a journey full of strange occurrences, self-discovery, and an ultimate showdown	3.312385	[{"name": "New Line Cinema", "id": 12}]	[{"iso_3166_1": "US", "name": "United States of America"}]	10/13/2000	0	97	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "fr", "name": "Fran\u00e7ais"}]	Released		Lost Souls	4.5	38
35866397	[{"id": 99, "name": "Documentary"}]		11516	[{"id": 270, "name": "ocean"}, {"id": 1889, "name": "lake"}, {"id": 2646, "name": "bird"}, {"id": 2673, "name": "horse"}, {"id": 3478, "name": "parrot"}, {"id": 3905, "name": "owl"}, {"id": 4474, "name": "ornithology"}, {"id": 5698, "name": "egg"}, {"id": 8044, "name": "flight"}, {"id": 8721, "name": "arctic"}, {"id": 9970, "name": "crab"}, {"id": 33634, "name": "stork"}, {"id": 33635, "name": "pelican"}]	fr	Le peuple migrateur	The cameras of Jacques Perrin fly with migratory birds: geese, storks, cranes. The film begins with spring in North America and the migration to the Arctic; the flight is a community event for each species. Once in the Arctic, it's family time: courtship, nests, eggs, fledglings, and first flight. Chicks must soon fly south. Bad weather, hunters, and pollution take their toll. Then, the cameras go	3.75074	[{"name": "Bac Films", "id": 208}, {"name": "Pandora Filmproduktion", "id": 254}, {"name": "Procirep", "id": 311}, {"name": "Galat\u00e9e Films", "id": 793}, {"name": "Eurimages", "id": 850}, {"name": "Canal+", "id": 5358}, {"name": "Westdeutscher Rundfunk (WDR)", "id": 7025}, {"name": "T\u00e9l\u00e9vision Suisse-Romande (TSR)", "id": 8453}, {"name": "Wanda Visi\u00f3n S.A.", "id": 10046}, {"name": "Conseil R\u00e9gional de Franche-Comt\u00e9", "id": 11402}, {"name": "Eyescreen S.r.l.", "id": 12012}, {"name": "France 2 Cin\u00e9ma", "id": 15671}, {"name": "Les Productions de la Gu\u00e9ville", "id": 17873}, {"name": "Centre National de la Cin\u00e9matographie (CNC)", "id": 18367}]	[{"iso_3166_1": "CH", "name": "Switzerland"}, {"iso_3166_1": "DE", "name": "Germany"}, {"iso_3166_1": "ES", "name": "Spain"}, {"iso_3166_1": "FR", "name": "France"}, {"iso_3166_1": "IT", "name": "Italy"}]	12/12/2001	20217080	98	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "fr", "name": "Fran\u00e7ais"}]	Released		Winged Migration	7	49
28000000	[{"id": 35, "name": "Comedy"}, {"id": 18, "name": "Drama"}, {"id": 10751, "name": "Family"}, {"id": 14, "name": "Fantasy"}, {"id": 10749, "name": "Romance"}]		10025	[{"id": 4367, "name": "jinx"}, {"id": 4671, "name": "bad luck"}, {"id": 5091, "name": "kiss"}, {"id": 9799, "name": "romantic comedy"}, {"id": 15237, "name": "alcohol abuse"}, {"id": 33648, "name": "celebration"}, {"id": 155624, "name": "envy"}, {"id": 157904, "name": "luck"}, {"id": 170587, "name": "mysterious stranger"}, {"id": 188404, "name": "masquerade"}]	en	Just My Luck	Manhattanite Ashley is known to many as the luckiest woman around. After a chance encounter with a down-and-out young man, however, she realizes that she's swapped her fortune for his.	22.074306	[{"name": "Regency Enterprises", "id": 508}, {"name": "Cheyenne Enterprises", "id": 890}, {"name": "New Regency Pictures", "id": 10104}]	[{"iso_3166_1": "US", "name": "United States of America"}]	5/12/2006	38159905	103	[{"iso_639_1": "en", "name": "English"}]	Released	Everything changed in the wink of an eye.	Just My Luck	5.8	491
28000000	[{"id": 18, "name": "Drama"}, {"id": 35, "name": "Comedy"}]		15198	[{"id": 6075, "name": "sport"}, {"id": 6483, "name": "ice hockey"}]	en	Mystery, Alaska	In Mystery, Alaska, life revolves around the legendary Saturday hockey game at the local pond. But everything changes when the hometown team unexpectedly gets booked in an exhibition match against the New York Rangers. When quirky small-towners, slick promoters and millionaire athletes come together.	4.436792	[{"name": "Hollywood Pictures", "id": 915}]	[{"iso_3166_1": "CA", "name": "Canada"}, {"iso_3166_1": "US", "name": "United States of America"}]	10/1/1999	8888143	119	[{"iso_639_1": "en", "name": "English"}]	Released	A Small Town on the Outskirts of Greatness.	Mystery, Alaska	6	69
28000000	[{"id": 28, "name": "Action"}, {"id": 35, "name": "Comedy"}, {"id": 10751, "name": "Family"}]		23172	[{"id": 179431, "name": "duringcreditsstinger"}]	en	The Spy Next Door	Former CIA spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau. And when one of the youngsters accidentally downloads a top-secret formula, Bob's longtime nemesis, a Russian terrorist, pays a visit to the family.	14.639324	[{"name": "Robert Simonds Productions", "id": 3929}, {"name": "Relativity Media", "id": 7295}, {"name": "Spy Next Door", "id": 46062}]	[{"iso_3166_1": "US", "name": "United States of America"}]	1/15/2010	45236543	94	[{"iso_639_1": "en", "name": "English"}]	Released	Spying is easy, Babysitting is hard	The Spy Next Door	5.5	345
28000000	[{"id": 12, "name": "Adventure"}, {"id": 35, "name": "Comedy"}, {"id": 10751, "name": "Family"}, {"id": 14, "name": "Fantasy"}]		17834	[{"id": 2343, "name": "magic"}, {"id": 4896, "name": "wish"}, {"id": 161155, "name": "kids"}, {"id": 208705, "name": "fairy godmother"}]	en	A Simple Wish	Murray is a male fairy godmother, and he is trying to help 8-year-old Anabel to fulfil her "simple wish" - that her father Oliver, who is a cab driver, would win the leading role in a Broadway musical. Unfortunately, Murray's magic wand is broken and the fairies convention is threatened by evil witches Claudia and Boots.	1.767479	[{"name": "Universal Pictures", "id": 33}, {"name": "The Bubble Factory", "id": 27128}]	[{"iso_3166_1": "US", "name": "United States of America"}]	7/11/1997	8345056	86	[{"iso_639_1": "en", "name": "English"}]	Released	Anabel made a wish. Murray made a mess	A Simple Wish	5.5	46
28000000	[{"id": 28, "name": "Action"}, {"id": 27, "name": "Horror"}, {"id": 878, "name": "Science Fiction"}]	http://www.theofficialjohncarpenter.com/ghost-of-mars/	10016	[{"id": 166686, "name": "climbing up a wall"}, {"id": 166691, "name": "hung upside down"}, {"id": 166694, "name": "flashback within a flashback"}, {"id": 166695, "name": "cavern"}, {"id": 166696, "name": "battering"}, {"id": 166697, "name": "ram"}, {"id": 166701, "name": "ghost town"}]	en	Ghosts of Mars	Melanie Ballard (Natasha Henstridge) is a hard nosed police chief in the year 2025. She and a police snatch squad are sent to Mars to apprehend a dangerous criminal James Williams (Ice Cube). Mars has been occupied by humans for some time and they have set up mining facilities. The mining activities on Mars have unleashed the spirits of alien beings who gradually possess the bodies of the workers. It soon turns out that catching the dangerous fugitive takes a back seat as the alien spirits begin to rid their planet of the 'invaders'.	13.145205	[{"name": "Screen Gems", "id": 3287}, {"name": "Storm King Productions", "id": 23895}, {"name": "Animationwerks", "id": 51312}]	[{"iso_3166_1": "US", "name": "United States of America"}]	8/24/2001	14010832	98	[{"iso_639_1": "en", "name": "English"}]	Released	Terror is the same on any planet.	Ghosts of Mars	4.8	296
28000000	[{"id": 35, "name": "Comedy"}, {"id": 18, "name": "Drama"}]	http://www.ourbrandiscrisismovie.com/	10317	[{"id": 3228, "name": "bolivia"}, {"id": 15184, "name": "woman"}, {"id": 18075, "name": "political campaign"}, {"id": 18266, "name": "south america"}, {"id": 238222, "name": "year 2002"}]	en	Our Brand Is Crisis	A feature film based on the documentary "Our Brand Is Crisis", which focuses on the use of American political campaign strategies in South America.	12.921594	[{"name": "Participant Media", "id": 6735}, {"name": "Smokehouse Pictures", "id": 22695}]	[{"iso_3166_1": "US", "name": "United States of America"}]	9/11/2015	7002261	108	[{"iso_639_1": "en", "name": "English"}]	Released	May the best campaign win.	Our Brand Is Crisis	5.8	195
28000000	[{"id": 10749, "name": "Romance"}, {"id": 27, "name": "Horror"}, {"id": 35, "name": "Comedy"}, {"id": 53, "name": "Thriller"}]	https://www.facebook.com/PPZMovie	58431	[{"id": 818, "name": "based on novel"}, {"id": 4565, "name": "dystopia"}, {"id": 9390, "name": "shaolin"}, {"id": 10360, "name": "prejudice"}, {"id": 12377, "name": "zombie"}, {"id": 156501, "name": "pride"}, {"id": 157286, "name": "golddigger"}, {"id": 210085, "name": "regency period"}, {"id": 222512, "name": "parson"}, {"id": 222513, "name": "mashup"}]	en	Pride and Prejudice and Zombies	A zombie outbreak has fallen upon the land in this reimagining of Jane Austenâ€™s classic tale of the tangled relationships between lovers from different social classes in 19th century England. Feisty heroine Elizabeth Bennet (Lily James) is a master of martial arts and weaponry and the handsome Mr. Darcy (Sam Riley) is a fierce zombie killer, yet the epitome of upper class prejudice. As the zombie outbreak intensifies, they must swallow their pride and join forces on the blood-soaked battlefield in order to conquer the undead once and for all.	28.397048	[{"name": "Lionsgate", "id": 1632}, {"name": "Handsomecharlie Films", "id": 8873}, {"name": "Cross Creek Pictures", "id": 10246}, {"name": "Darko Entertainment", "id": 12622}, {"name": "Panorama Media", "id": 13395}, {"name": "QC Entertainment", "id": 72725}]	[{"iso_3166_1": "US", "name": "United States of America"}]	2/4/2016	16374328	108	[{"iso_639_1": "en", "name": "English"}]	Released	Bloody lovely.	Pride and Prejudice and Zombies	5.5	640
