budget	genres	homepage	id	keywords	original_language	original_title	overview	popularity	production_companies	production_countries	release_date	revenue cost	runtime	spoken_languages	status	tagline	title	rating	rating_count
15000000	[{"id": 53, "name": "Thriller"}, {"id": 18, "name": "Drama"}, {"id": 9648, "name": "Mystery"}]		1018	[{"id": 222, "name": "schizophrenia"}, {"id": 1284, "name": "identity"}, {"id": 1453, "name": "amnesia"}, {"id": 1565, "name": "loss of sense of reality"}, {"id": 1660, "name": "suppressed past"}, {"id": 2754, "name": "trauma"}, {"id": 2849, "name": "key"}, {"id": 3183, "name": "bisexuality"}, {"id": 3298, "name": "hallucination"}, {"id": 3307, "name": "surreal"}, {"id": 3489, "name": "job interview"}, {"id": 4623, "name": "casting"}, {"id": 9937, "name": "suspense"}, {"id": 10183, "name": "independent film"}, {"id": 10768, "name": "lesbian"}, {"id": 12670, "name": "los angeles"}]	en	Mulholland Drive	After a car wreck on the winding Mulholland Drive renders a woman amnesic, she and a perky Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality.	31.60985	[{"name": "Asymmetrical Productions", "id": 373}, {"name": "Les Films Alain Sarde", "id": 635}, {"name": "Babbo Inc.", "id": 636}, {"name": "The Picture Factory", "id": 637}, {"name": "Canal+", "id": 5358}]	[{"iso_3166_1": "FR", "name": "France"}, {"iso_3166_1": "US", "name": "United States of America"}]	5/16/2001	20117339	147	[{"iso_639_1": "es", "name": "Espa\u00f1ol"}, {"iso_639_1": "en", "name": "English"}]	Released	An actress longing to be a star. A woman searching for herself. Both worlds will collide... on Mulholland Drive.	Mulholland Drive	7.6	1477
0	[{"id": 18, "name": "Drama"}, {"id": 14, "name": "Fantasy"}, {"id": 27, "name": "Horror"}, {"id": 10749, "name": "Romance"}]		10075	[{"id": 715, "name": "chocolate"}, {"id": 12564, "name": "werewolf"}, {"id": 187056, "name": "woman director"}, {"id": 212760, "name": "interspecies romance"}, {"id": 223059, "name": "animal horror"}, {"id": 223438, "name": "based on young adult novel"}]	en	Blood and Chocolate	A young teenage werewolf is torn between honoring her family's secret and her love for a man.	12.295216	[{"name": "Lakeshore Entertainment", "id": 126}, {"name": "Metro-Goldwyn-Mayer (MGM)", "id": 8411}, {"name": "Daniel Bobker Productions", "id": 12270}, {"name": "Berrick Filmproduktion", "id": 51851}, {"name": "Blood & Chocolate Productions Ltd", "id": 51852}]	[{"iso_3166_1": "RO", "name": "Romania"}, {"iso_3166_1": "DE", "name": "Germany"}, {"iso_3166_1": "GB", "name": "United Kingdom"}, {"iso_3166_1": "US", "name": "United States of America"}]	1/26/2007	0	98	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "pl", "name": "Polski"}]	Released	The hunt never tasted so sweet.	Blood and Chocolate	5.4	87
22000000	[{"id": 35, "name": "Comedy"}, {"id": 18, "name": "Drama"}, {"id": 10749, "name": "Romance"}]		38031	[]	en	You Will Meet a Tall Dark Stranger	Two married couples find only trouble and heartache as their complicated lives unfold. After 40 years of marriage, Alfie leaves his wife to pursue what he thinks is happiness with a call girl. His wife, Helena, reeling from abandonment, decides to follow the advice of a psychic. Sally, the daughter of Alfie and Helena, is unhappy in her marriage and develops a crush on her boss, while her husband, Roy, falls for a woman engaged to be married.	12.4654	[{"name": "Antena 3 Films", "id": 6538}]	[{"iso_3166_1": "US", "name": "United States of America"}, {"iso_3166_1": "ES", "name": "Spain"}]	5/23/2010	0	98	[{"iso_639_1": "en", "name": "English"}]	Released		You Will Meet a Tall Dark Stranger	5.8	251
15000000	[{"id": 18, "name": "Drama"}, {"id": 10749, "name": "Romance"}, {"id": 878, "name": "Science Fiction"}]	http://www.foxsearchlight.com/neverletmego/	42188	[{"id": 634, "name": "soul"}, {"id": 818, "name": "based on novel"}, {"id": 1647, "name": "sadness"}, {"id": 3446, "name": "forgiveness"}, {"id": 4565, "name": "dystopia"}, {"id": 6271, "name": "boarding school"}, {"id": 11628, "name": "cloning"}, {"id": 181324, "name": "existentialism"}]	en	Never Let Me Go	As children, Kathy, Ruth, and Tommy spend their childhood at an idyllic and secluded English boarding school. As they grow into adults, they must come to terms with the complexity and strength of their love for one another while also preparing for the haunting reality awaiting them.	30.983397	[{"name": "Fox Searchlight Pictures", "id": 43}, {"name": "DNA Films", "id": 284}, {"name": "Film4", "id": 9349}]	[{"iso_3166_1": "GB", "name": "United Kingdom"}, {"iso_3166_1": "US", "name": "United States of America"}]	9/15/2010	9455232	104	[{"iso_639_1": "en", "name": "English"}]	Released	These students have everything they need. Except time.	Never Let Me Go	6.8	737
0	[{"id": 18, "name": "Drama"}]		112430	[{"id": 11162, "name": "miniseries"}]	en	The Company	Real-life figures from the Cold War era mix with a fictional story based on a group of CIA operatives and their counterparts in the KGB, MI6, and the Mossad.	1.485324	[]	[]	8/5/2007	0	276	[]	Released		The Company	7	12
15000000	[{"id": 53, "name": "Thriller"}, {"id": 80, "name": "Crime"}, {"id": 9648, "name": "Mystery"}]		6687	[{"id": 478, "name": "china"}, {"id": 2587, "name": "married couple"}, {"id": 5891, "name": "backpacker"}, {"id": 6112, "name": "firearm"}, {"id": 6149, "name": "police"}, {"id": 9935, "name": "travel"}, {"id": 10794, "name": "snow"}, {"id": 11221, "name": "blood"}, {"id": 13001, "name": "cowardliness"}, {"id": 13008, "name": "train"}, {"id": 14964, "name": "drug"}, {"id": 15127, "name": "killer"}, {"id": 174638, "name": "siberia"}, {"id": 186450, "name": "moscow"}, {"id": 191915, "name": "trans-siberian railway"}]	en	Transsiberian	A Trans-Siberian train journey from China to Moscow becomes a thrilling chase of deception and murder when an American couple encounters a mysterious pair of fellow travelers.	11.428903	[{"name": "Lietuvos Kinostudija", "id": 2064}, {"name": "Scout Productions", "id": 2065}, {"name": "Telecinco Cinema", "id": 2674}, {"name": "Castelao Producciones", "id": 7956}, {"name": "Canal+ Espa\u00f1a", "id": 9335}, {"name": "Future Films", "id": 10843}, {"name": "Filmax International", "id": 12370}, {"name": "Filmax Group", "id": 12371}, {"name": "Universum Film (UFA)", "id": 12372}]	[{"iso_3166_1": "DE", "name": "Germany"}, {"iso_3166_1": "ES", "name": "Spain"}, {"iso_3166_1": "GB", "name": "United Kingdom"}, {"iso_3166_1": "LT", "name": "Lithuania"}]	1/18/2008	5926410	111	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "fr", "name": "Fran\u00e7ais"}, {"iso_639_1": "zh", "name": "\u666e\u901a\u8bdd"}, {"iso_639_1": "ru", "name": "P\u0443\u0441\u0441\u043a\u0438\u0439"}, {"iso_639_1": "es", "name": "Espa\u00f1ol"}]	Released	You can't escape your lies.	Transsiberian	6.5	195
15000000	[{"id": 12, "name": "Adventure"}, {"id": 18, "name": "Drama"}]		13853	[{"id": 4428, "name": "stone age"}, {"id": 10148, "name": "tribe"}, {"id": 159955, "name": "cavemen"}, {"id": 178645, "name": "prehistoric adventure"}, {"id": 183414, "name": "prehistoric times"}, {"id": 191348, "name": "neanderthal"}, {"id": 192918, "name": "prehistoric man"}]	en	The Clan of the Cave Bear	Natural changes have the clans moving. Iza, medicine woman of the "Clan of the Cave Bear" finds little Ayla from the "others"' clan - tradition would have the clan kill Ayla immediately, but Iza insists on keeping her. When the little one finds a most needed new cave, she's allowed to stay - and thrive.	5.484679	[{"name": "The Guber-Peters Company", "id": 4357}, {"name": "Warner Bros.", "id": 6194}, {"name": "Producers Sales Organization (PSO)", "id": 11670}, {"name": "Jonesfilm", "id": 22297}, {"name": "The Jozak Company", "id": 69888}, {"name": "Decade", "id": 69889}]	[{"iso_3166_1": "US", "name": "United States of America"}]	1/17/1986	0	98	[{"iso_639_1": "en", "name": "English"}]	Released	At The Dawn Of Mankind, A Woman Led The Way.	The Clan of the Cave Bear	4.8	27
0	[{"id": 35, "name": "Comedy"}, {"id": 18, "name": "Drama"}]		31306	[]	en	Crazy in Alabama	An abused wife heads to California to become a movie star while her nephew back in Alabama has to deal with a racially-motivated murder involving a corrupt sheriff.	5.770246	[{"name": "Columbia Pictures", "id": 5}, {"name": "Green Moon Productions", "id": 4434}]	[{"iso_3166_1": "US", "name": "United States of America"}]	10/22/1999	0	111	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "ru", "name": "P\u0443\u0441\u0441\u043a\u0438\u0439"}]	Released		Crazy in Alabama	6.5	12
15000000	[{"id": 27, "name": "Horror"}, {"id": 53, "name": "Thriller"}, {"id": 80, "name": "Crime"}]	http://wip.warnerbros.com/funnygames/	8461	[{"id": 380, "name": "brother brother relationship"}, {"id": 1422, "name": "boat"}, {"id": 6259, "name": "psychopath"}, {"id": 6876, "name": "vacation"}, {"id": 9826, "name": "murder"}, {"id": 9937, "name": "suspense"}, {"id": 10226, "name": "neighbor"}, {"id": 13006, "name": "torture"}, {"id": 15162, "name": "dog"}, {"id": 18035, "name": "family"}]	en	Funny Games	When Ann, husband George and son Georgie arrive at their holiday home they are visited by a pair of polite and seemingly pleasant young men. Armed with deceptively sweet smiles and some golf clubs, they proceed to terrorize and torture the tight-knit clan, giving them until the next day to survive.	15.175289	[{"name": "Celluloid Dreams", "id": 860}, {"name": "Tartan Films", "id": 2458}, {"name": "Film4", "id": 9349}, {"name": "Warner Independent Pictures (WIP)", "id": 11509}]	[{"iso_3166_1": "AT", "name": "Austria"}, {"iso_3166_1": "FR", "name": "France"}, {"iso_3166_1": "DE", "name": "Germany"}, {"iso_3166_1": "IT", "name": "Italy"}, {"iso_3166_1": "GB", "name": "United Kingdom"}, {"iso_3166_1": "US", "name": "United States of America"}]	10/20/2007	7938872	112	[{"iso_639_1": "en", "name": "English"}]	Released	Let the games begin...	Funny Games	6.3	545
0	[{"id": 18, "name": "Drama"}, {"id": 53, "name": "Thriller"}, {"id": 878, "name": "Science Fiction"}]	http://www.listeningmovie.com/	331592	[{"id": 1328, "name": "secret"}, {"id": 1475, "name": "telepathy"}, {"id": 1576, "name": "technology"}, {"id": 3338, "name": "invention"}, {"id": 6086, "name": "government"}, {"id": 9678, "name": "mind control"}, {"id": 10085, "name": "betrayal"}, {"id": 14782, "name": "trust"}, {"id": 15017, "name": "danger"}, {"id": 18419, "name": "privacy"}]	en	Listening	For years, we have tried to harness the power of the human mindâ€¦ and failed. Now, one breakthrough will change everything. Beyond technology. Beyond humanity. Beyond control. David, Ryan, and Jordan hope the telepathy invention will solve all their problems, but the bleeding-edge technology opens a Pandoraâ€™s box of new dangers, as the team discovers that when they open their minds, there is nowhere to hide their thoughts.	2.414721	[{"name": "Young Medium", "id": 63391}, {"name": "Listen Film", "id": 63392}]	[{"iso_3166_1": "US", "name": "United States of America"}, {"iso_3166_1": "KH", "name": "Cambodia"}]	9/11/2015	0	100	[{"iso_639_1": "en", "name": "English"}]	Released	Hide your thoughts.	Listening	5.5	31
0	[{"id": 18, "name": "Drama"}]		47692	[{"id": 9937, "name": "suspense"}, {"id": 14676, "name": "series of murders"}]	en	Felicia's Journey	A solitary middle-aged bachelor and a naive Irish teenager transform one another's lives to arrive at a place of recognition, redemption and wisdom in Atom Egoyan's adaptation of William Trevor's celebrated 1994 novel. Seventeen and pregnant, Felicia travels to England in search of her lover and is found instead by Joseph Ambrose Hilditch, a helpful catering manager whose kindness masks a serial killer. Hilditch has murdered several young women, but he has no conscious awareness of the crimes; like Felicia, he doesn't see his true self. Felicia's Journey is a story of innocence lost and regained: Felicia awakens to the world's dangers and duplicities; and Hilditch, who grew up lonely and unloved, comes to realize what was taken from him, and what he himself has taken.	0.470645	[{"name": "Alliance Atlantis Communications", "id": 803}, {"name": "Icon Entertainment International", "id": 4564}, {"name": "Marquis Films Ltd", "id": 24724}]	[{"iso_3166_1": "CA", "name": "Canada"}, {"iso_3166_1": "GB", "name": "United Kingdom"}]	11/24/1999	0	116	[{"iso_639_1": "en", "name": "English"}, {"iso_639_1": "fr", "name": "Fran\u00e7ais"}, {"iso_639_1": "gd", "name": ""}]	Released		Felicia's Journey	6.6	23
92620000	[{"id": 18, "name": "Drama"}, {"id": 878, "name": "Science Fiction"}]		19	[{"id": 312, "name": "man vs machine"}, {"id": 1001, "name": "underground world"}, {"id": 1436, "name": "inventor"}, {"id": 1761, "name": "metropolis"}, {"id": 2346, "name": "worker"}, {"id": 2964, "name": "future"}, {"id": 3223, "name": "machine town"}, {"id": 3640, "name": "work"}, {"id": 4034, "name": "class society"}, {"id": 4565, "name": "dystopia"}, {"id": 5966, "name": "tower of babel"}, {"id": 6662, "name": "delirium"}, {"id": 10012, "name": "chase scene"}, {"id": 10125, "name": "mad scientist"}, {"id": 11222, "name": "prophet"}, {"id": 14544, "name": "robot"}, {"id": 14796, "name": "destruction"}, {"id": 154802, "name": "silent film"}, {"id": 201028, "name": "depravity"}, {"id": 206472, "name": "masterpiece"}, {"id": 234109, "name": "downtrodden"}, {"id": 234110, "name": "saviour"}]	de	Metropolis	In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.	32.351527	[{"name": "Paramount Pictures", "id": 4}, {"name": "Universum Film (UFA)", "id": 12372}]	[{"iso_3166_1": "DE", "name": "Germany"}]	1/10/1927	650422	153	[{"iso_639_1": "xx", "name": "No Language"}]	Released	There can be no understanding between the hands and the brain unless the heart acts as mediator.	Metropolis	8	657
12000000	[{"id": 28, "name": "Action"}, {"id": 53, "name": "Thriller"}, {"id": 878, "name": "Science Fiction"}]	http://www.banlieue13-lefilm.com/	10045	[{"id": 90, "name": "paris"}, {"id": 258, "name": "bomb"}, {"id": 1950, "name": "vororte"}, {"id": 4565, "name": "dystopia"}, {"id": 6955, "name": "parkour"}, {"id": 10726, "name": "gang"}, {"id": 11199, "name": "undercover cop"}]	fr	Banlieue 13	Set in the ghettos of Paris in 2010, an undercover cop and ex-thug try to infiltrate a gang in order to defuse a neutron bomb.	17.493735	[{"name": "Canal Plus", "id": 104}, {"name": "TF1 Films Production", "id": 3823}, {"name": "EuropaCorp", "id": 6896}]	[{"iso_3166_1": "FR", "name": "France"}]	11/9/2004	9584131	84	[{"iso_639_1": "fr", "name": "Fran\u00e7ais"}]	Released	Welcome to District B13. Welcome to the future	District B13	6.5	565
8000000	[{"id": 18, "name": "Drama"}, {"id": 80, "name": "Crime"}]		400	[{"id": 494, "name": "father son relationship"}, {"id": 801, "name": "bounty hunter"}, {"id": 1422, "name": "boat"}, {"id": 1587, "name": "way of life"}, {"id": 1909, "name": "coffin"}, {"id": 1977, "name": "denver"}, {"id": 2022, "name": "godmother"}, {"id": 2340, "name": "paranoia"}, {"id": 2708, "name": "hitman"}, {"id": 6054, "name": "friendship"}, {"id": 6259, "name": "psychopath"}, {"id": 9748, "name": "revenge"}, {"id": 9826, "name": "murder"}, {"id": 10183, "name": "independent film"}, {"id": 10391, "name": "mafia"}, {"id": 10738, "name": "diner"}, {"id": 11221, "name": "blood"}, {"id": 13142, "name": "gangster"}, {"id": 14819, "name": "violence"}, {"id": 33625, "name": "illegal prostitution"}, {"id": 34094, "name": "extramarital affair"}]	en	Things to Do in Denver When You're Dead	A mafia film in Tarantino style with a star-studded cast. Jimmyâ€™s â€œThe Saintâ€ gangster career has finally ended. Yet now he finds him self doing favors for a wise godfather known as â€œThe Man with the Plan.â€	6.932221	[{"name": "Miramax Films", "id": 14}]	[{"iso_3166_1": "US", "name": "United States of America"}]	12/1/1995	529766	116	[{"iso_639_1": "en", "name": "English"}]	Released	Protect. Love. Honor. Avenge.	Things to Do in Denver When You're Dead	6.7	85
15000000	[{"id": 28, "name": "Action"}, {"id": 18, "name": "Drama"}, {"id": 36, "name": "History"}]		253450	[{"id": 782, "name": "assassin"}, {"id": 5511, "name": "tang dynasty"}, {"id": 15036, "name": "ancient china"}, {"id": 184656, "name": "wuxia"}, {"id": 228988, "name": "slow cinema"}]	zh	åˆºå®¢è¶éš±å¨˜	A female assassin during the Tang Dynasty who begins to question her loyalties when she falls in love with one of her targets.	8.142166	[{"name": "Media Asia Films", "id": 5552}, {"name": "Sil-Metropole Organisation", "id": 5686}, {"name": "Central Motion Pictures", "id": 25345}, {"name": "Zhejiang Huace Film & TV", "id": 85047}, {"name": "China Dream Film Culture Industry", "id": 85048}, {"name": "SpotFilms", "id": 85049}]	[{"iso_3166_1": "CN", "name": "China"}, {"iso_3166_1": "FR", "name": "France"}, {"iso_3166_1": "HK", "name": "Hong Kong"}, {"iso_3166_1": "TW", "name": "Taiwan"}]	8/27/2015	632542	105	[{"iso_639_1": "zh", "name": "\u666e\u901a\u8bdd"}]	Released		The Assassin	6.6	157
15000000	[{"id": 18, "name": "Drama"}, {"id": 35, "name": "Comedy"}, {"id": 10752, "name": "War"}, {"id": 80, "name": "Crime"}, {"id": 53, "name": "Thriller"}]		9104	[{"id": 74, "name": "germany"}, {"id": 417, "name": "corruption"}, {"id": 572, "name": "sex"}, {"id": 818, "name": "based on novel"}, {"id": 5340, "name": "investigation"}, {"id": 6092, "name": "army"}, {"id": 6149, "name": "police"}, {"id": 6417, "name": "base"}, {"id": 14964, "name": "drug"}, {"id": 186447, "name": "rogue"}]	en	Buffalo Soldiers	Set just before the fall of the Berlin Wall in 1989, Sgt. Ray Elwood is an American soldier stationed at a German army camp. A soldier because a judge gave him a choice between the army and jail, Ray spends much of his free time cooking cocaine for the MPs. When a soldier dies and a toxicology screen shows an alarming level of illegal narcotics, someone is sent in to investigate.	6.329672	[{"name": "Grosvenor Park Films LLP", "id": 1983}, {"name": "Film4", "id": 9349}, {"name": "Good Machine", "id": 10565}]	[{"iso_3166_1": "DE", "name": "Germany"}, {"iso_3166_1": "GB", "name": "United Kingdom"}, {"iso_3166_1": "US", "name": "United States of America"}]	9/8/2001	0	98	[{"iso_639_1": "en", "name": "English"}]	Released	War is hell... but peace is f*#!%!! boring.	Buffalo Soldiers	6.5	93
